"sense"	"label"	"%"
"27284"	"55"	"90"
"27285"	"55"	"90"
"27286"	"152"	"100"
"27287"	"765"	"90"
"27288"	"595"	"100"
"27289"	"165"	"100"
"27290"	"652"	"100"
"27291"	"765"	"90"
"27292"	"451"	"100"
"27293"	"151"	"100"
"27294"	"165"	"100"
"27295"	"594"	"100"
"27296"	"383"	"100"
"27297"	"447"	"90"
"27298"	"55"	"60"
"27300"	"595"	"90"
"27301"	"554"	"90"
"27302"	"554"	"90"
"27303"	"61"	"60"
"27304"	"45"	"100"
"27305"	"55"	"90"
"27306"	"113"	"100"
"27307"	"554"	"90"
"27308"	"61"	"90"
"27309"	"403"	"90"
"27310"	"636"	"100"
"27311"	"221"	"60"
"27312"	"63"	"100"
"27313"	"37"	"90"
"27314"	"726"	"90"
"27315"	"765"	"90"
"27316"	"37"	"90"
"27317"	"113"	"100"
"27318"	"37"	"90"
"27319"	"151"	"90"
"27320"	"270"	"100"
"27321"	"152"	"100"
"27322"	"595"	"90"
"27323"	"61"	"90"
"27324"	"55"	"90"
"27325"	"679"	"60"
"27326"	"55"	"90"
"27327"	"180"	"100"
"27328"	"671"	"100"
"27329"	"601"	"90"
"27330"	"459"	"100"
"27331"	"37"	"60"
"27332"	"765"	"90"
"27333"	"747"	"90"
"27334"	"835"	"100"
"27335"	"817"	"100"
"27336"	"868"	"100"
"27337"	"37"	"100"
"27338"	"818"	"100"
"27339"	"303"	"60"
"27340"	"37"	"90"
"27341"	"55"	"90"
"27342"	"508"	"100"
"27343"	"61"	"90"
"27344"	"595"	"100"
"27345"	"537"	"100"
"27346"	"625"	"100"
"27347"	"219"	"60"
"27348"	"270"	"90"
"27349"	"270"	"90"
"27350"	"55"	"60"
"27351"	"765"	"90"
"27352"	"152"	"100"
"27353"	"698"	"100"
"27354"	"109"	"100"
"27355"	"37"	"100"
"27356"	"597"	"100"
"27357"	"711"	"100"
"27358"	"551"	"100"
"27359"	"458"	"100"
"27360"	"566"	"100"
"27361"	"917"	"100"
"27362"	"10"	"90"
"27363"	"37"	"90"
"27364"	"78"	"100"
"27365"	"55"	"80"
"27366"	"594"	"60"
"27367"	"31"	"90"
"27368"	"152"	"60"
"27369"	"738"	"100"
"27370"	"719"	"100"
"27371"	"765"	"90"
"27372"	"446"	"100"
"27373"	"113"	"100"
"27374"	"718"	"100"
"27375"	"847"	"100"
"27376"	"848"	"100"
"27377"	"37"	"100"
"27378"	"303"	"90"
"27379"	"554"	"100"
"27380"	"113"	"100"
"27381"	"55"	"90"
"27382"	"734"	"100"
"27383"	"193"	"100"
"27384"	"835"	"100"
"27385"	"78"	"100"
"27386"	"384"	"100"
"27387"	"451"	"100"
"27388"	"915"	"100"
"27389"	"270"	"100"
"27390"	"625"	"100"
"27391"	"626"	"100"
"27392"	"37"	"90"
"27393"	"864"	"100"
"27394"	"55"	"90"
"27395"	"843"	"100"
"27396"	"152"	"100"
"27397"	"158"	"90"
"27398"	"61"	"60"
"27399"	"747"	"100"
"27400"	"595"	"100"
"27401"	"698"	"100"
"27402"	"595"	"100"
"27403"	"37"	"90"
"27404"	"37"	"100"
"27405"	"819"	"100"
"27406"	"785"	"100"
"27407"	"37"	"90"
"27408"	"152"	"100"
"27409"	"842"	"100"
"27410"	"451"	"100"
"27411"	"303"	"90"
"27412"	"595"	"100"
"27413"	"594"	"100"
"27414"	"61"	"90"
"27415"	"486"	"90"
"27416"	"290"	"100"
"27417"	"152"	"100"
"27418"	"55"	"90"
"27419"	"281"	"90"
"27420"	"236"	"100"
"27421"	"486"	"60"
"27422"	"505"	"100"
"27423"	"843"	"90"
"27424"	"50"	"90"
"27425"	"181"	"100"
"27426"	"152"	"90"
"27427"	"402"	"100"
"27428"	"50"	"90"
"27429"	"718"	"100"
"27430"	"742"	"100"
"27431"	"55"	"100"
"27432"	"221"	"90"
"27433"	"672"	"100"
"27435"	"401"	"100"
"27436"	"754"	"100"
"27437"	"785"	"100"
"27438"	"676"	"90"
"27439"	"450"	"60"
"27440"	"553"	"90"
"27441"	"45"	"100"
"27442"	"37"	"90"
"27443"	"551"	"90"
"27444"	"554"	"90"
"27445"	"303"	"90"
"27446"	"793"	"90"
"27447"	"152"	"60"
"27448"	"809"	"100"
"27449"	"323"	"90"
"27450"	"152"	"100"
"27451"	"517"	"90"
"27452"	"55"	"90"
"27453"	"138"	"90"
"27454"	"303"	"90"
"27455"	"364"	"100"
"27456"	"765"	"100"
"27457"	"867"	"100"
"27458"	"37"	"60"
"27459"	"751"	"80"
"27460"	"55"	"90"
"27461"	"63"	"100"
"27462"	"180"	"90"
"27463"	"793"	"60"
"27464"	"306"	"100"
"27465"	"634"	"90"
"27466"	"178"	"100"
"27467"	"180"	"100"
"27468"	"37"	"90"
"27469"	"554"	"60"
"27470"	"856"	"100"
"27471"	"37"	"90"
"27472"	"321"	"60"
"27473"	"885"	"90"
"27474"	"747"	"90"
"27475"	"37"	"60"
"27476"	"152"	"100"
"27477"	"747"	"90"
"27478"	"825"	"100"
"27479"	"283"	"90"
"27480"	"37"	"60"
"27481"	"821"	"100"
"27482"	"698"	"100"
"27483"	"719"	"60"
"27484"	"152"	"60"
"27485"	"303"	"90"
"27486"	"413"	"100"
"27487"	"233"	"100"
"27488"	"152"	"60"
"27489"	"142"	"100"
"27490"	"152"	"100"
"27491"	"152"	"100"
"27492"	"793"	"90"
"27494"	"37"	"60"
"27495"	"37"	"90"
"27496"	"303"	"90"
"27497"	"848"	"90"
"27498"	"736"	"100"
"27499"	"152"	"90"
"27500"	"113"	"100"
"27501"	"653"	"100"
"27502"	"718"	"90"
"27503"	"859"	"100"
"27504"	"39"	"100"
"27505"	"642"	"100"
"27507"	"152"	"90"
"27508"	"718"	"90"
"27509"	"728"	"90"
"27510"	"911"	"100"
"27511"	"804"	"100"
"27512"	"178"	"100"
"27513"	"291"	"100"
"27514"	"78"	"90"
"27515"	"386"	"100"
"27516"	"61"	"90"
"27517"	"113"	"100"
"27518"	"464"	"90"
"27519"	"594"	"90"
"27520"	"152"	"90"
"27521"	"451"	"90"
"27522"	"61"	"100"
"27523"	"152"	"90"
"27524"	"152"	"100"
"27525"	"698"	"100"
"27526"	"735"	"100"
"27527"	"618"	"100"
"27528"	"551"	"90"
"27529"	"820"	"90"
"27530"	"37"	"90"
"27531"	"10"	"90"
"27532"	"663"	"60"
"27533"	"403"	"100"
"27534"	"113"	"90"
"27535"	"113"	"100"
"27536"	"182"	"90"
"27537"	"182"	"100"
"27538"	"718"	"90"
"27539"	"698"	"100"
"27540"	"303"	"90"
"27541"	"113"	"100"
"27542"	"113"	"90"
"27544"	"10"	"100"
"27545"	"64"	"90"
"27546"	"403"	"90"
"27547"	"152"	"100"
"27548"	"166"	"100"
"27549"	"185"	"100"
"27550"	"167"	"60"
"27551"	"749"	"90"
"27552"	"614"	"100"
"27553"	"554"	"90"
"27554"	"551"	"90"
"27555"	"45"	"100"
"27556"	"25"	"90"
"27557"	"537"	"90"
"27558"	"585"	"100"
"27559"	"820"	"100"
"27560"	"551"	"90"
"27561"	"209"	"100"
"27562"	"152"	"100"
"27563"	"466"	"90"
"27564"	"858"	"90"
"27565"	"484"	"90"
"27566"	"792"	"90"
"27567"	"152"	"100"
"27568"	"466"	"90"
"27569"	"466"	"100"
"27570"	"428"	"100"
"27571"	"304"	"100"
"27572"	"698"	"100"
"27573"	"683"	"100"
"27574"	"663"	"80"
"27575"	"727"	"90"
"27576"	"152"	"90"
"27577"	"511"	"90"
"27578"	"413"	"100"
"27579"	"719"	"90"
"27580"	"823"	"100"
"27581"	"37"	"60"
"27582"	"551"	"90"
"27583"	"699"	"90"
"27584"	"649"	"100"
"27585"	"158"	"90"
"27586"	"330"	"90"
"27587"	"37"	"90"
"27588"	"730"	"100"
"27589"	"37"	"100"
"27591"	"55"	"60"
"27592"	"363"	"60"
"27593"	"236"	"100"
"27594"	"705"	"90"
"27595"	"152"	"100"
"27596"	"132"	"90"
"27597"	"504"	"90"
"27598"	"552"	"90"
"27599"	"113"	"100"
"27600"	"61"	"90"
"27601"	"562"	"100"
"27602"	"848"	"100"
"27603"	"113"	"90"
"27604"	"113"	"100"
"27605"	"113"	"100"
"27606"	"78"	"100"
"27607"	"41"	"90"
"27608"	"270"	"100"
"27609"	"698"	"100"
"27610"	"449"	"100"
"27611"	"459"	"100"
"27612"	"152"	"100"
"27613"	"664"	"90"
"27614"	"355"	"100"
"27615"	"355"	"100"
"27616"	"182"	"100"
"27617"	"676"	"90"
"27618"	"915"	"100"
"27619"	"55"	"90"
"27620"	"734"	"60"
"27621"	"225"	"90"
"27622"	"152"	"90"
"27623"	"403"	"100"
"27624"	"89"	"100"
"27625"	"152"	"90"
"27626"	"152"	"90"
"27627"	"37"	"60"
"27628"	"152"	"100"
"27629"	"956"	"100"
"27630"	"75"	"100"
"27631"	"156"	"60"
"27632"	"152"	"90"
"27633"	"55"	"90"
"27634"	"75"	"100"
"27635"	"486"	"90"
"27636"	"698"	"100"
"27637"	"452"	"100"
"27638"	"580"	"60"
"27639"	"820"	"100"
"27640"	"625"	"100"
"27641"	"45"	"100"
"27642"	"651"	"90"
"27643"	"554"	"60"
"27644"	"182"	"100"
"27645"	"585"	"100"
"27646"	"109"	"100"
"27647"	"738"	"90"
"27648"	"182"	"90"
"27650"	"180"	"100"
"27651"	"37"	"60"
"27652"	"230"	"90"
"27653"	"383"	"100"
"27654"	"270"	"100"
"27655"	"562"	"100"
"27656"	"254"	"100"
"27657"	"303"	"60"
"27658"	"387"	"100"
"27659"	"754"	"90"
"27660"	"703"	"100"
"27661"	"254"	"100"
"27662"	"37"	"100"
"27663"	"57"	"90"
"27664"	"75"	"90"
"27665"	"180"	"100"
"27666"	"750"	"100"
"27667"	"844"	"60"
"27668"	"466"	"100"
"27669"	"683"	"60"
"27670"	"63"	"100"
"27671"	"741"	"100"
"27672"	"221"	"100"
"27674"	"646"	"100"
"27675"	"698"	"100"
"27676"	"413"	"100"
"27677"	"765"	"90"
"27678"	"409"	"60"
"27679"	"152"	"60"
"27680"	"37"	"100"
"27681"	"182"	"60"
"27682"	"590"	"60"
"27683"	"698"	"100"
"27684"	"675"	"100"
"27685"	"848"	"100"
"27686"	"182"	"90"
"27687"	"151"	"60"
"27688"	"158"	"100"
"27689"	"566"	"100"
"27690"	"486"	"100"
"27691"	"554"	"100"
"27692"	"208"	"90"
"27693"	"221"	"90"
"27694"	"835"	"60"
"27695"	"689"	"100"
"27696"	"656"	"100"
"27697"	"466"	"100"
"27698"	"718"	"60"
"27699"	"506"	"80"
"27700"	"734"	"90"
"27701"	"114"	"100"
"27702"	"634"	"60"
"27703"	"651"	"60"
"27704"	"37"	"90"
"27705"	"698"	"100"
"27706"	"601"	"60"
"27707"	"78"	"100"
"27708"	"652"	"100"
"27709"	"699"	"100"
"27710"	"825"	"100"
"27711"	"152"	"90"
"27712"	"151"	"100"
"27713"	"156"	"100"
"27714"	"597"	"100"
"27715"	"679"	"90"
"27716"	"550"	"100"
"27717"	"821"	"100"
"27718"	"63"	"90"
"27719"	"401"	"100"
"27720"	"600"	"90"
"27721"	"820"	"100"
"27722"	"820"	"100"
"27723"	"653"	"100"
"27724"	"909"	"80"
"27725"	"472"	"100"
"27727"	"472"	"100"
"27728"	"583"	"60"
"27729"	"403"	"90"
"27730"	"403"	"90"
"27731"	"402"	"90"
"27732"	"193"	"90"
"27733"	"849"	"100"
"27734"	"152"	"90"
"27735"	"61"	"60"
"27736"	"152"	"60"
"27737"	"152"	"90"
"27738"	"61"	"60"
"27739"	"849"	"60"
"27740"	"915"	"100"
"27741"	"727"	"90"
"27742"	"806"	"90"
"27743"	"78"	"100"
"27744"	"166"	"60"
"27745"	"698"	"100"
"27746"	"239"	"60"
"27747"	"49"	"100"
"27748"	"113"	"60"
"27749"	"506"	"60"
"27750"	"37"	"60"
"27751"	"359"	"60"
"27752"	"37"	"60"
"27753"	"140"	"60"
"27754"	"460"	"90"
"27755"	"206"	"100"
"27756"	"646"	"60"
"27757"	"554"	"80"
"27758"	"152"	"90"
"27759"	"718"	"90"
"27760"	"152"	"60"
"27762"	"699"	"60"
"27763"	"848"	"100"
"27764"	"37"	"60"
"27765"	"225"	"100"
"27766"	"75"	"60"
"27767"	"78"	"100"
"27768"	"78"	"100"
"27769"	"550"	"60"
"27770"	"77"	"60"
"27771"	"734"	"60"
"27772"	"37"	"60"
"27773"	"698"	"100"
"27774"	"178"	"60"
"27775"	"254"	"100"
"27776"	"413"	"60"
"27777"	"37"	"60"
"27778"	"741"	"60"
"27779"	"629"	"100"
"27780"	"246"	"100"
"27781"	"428"	"100"
"27782"	"64"	"90"
"27783"	"152"	"70"
"27784"	"37"	"60"
"27785"	"562"	"90"
"27786"	"747"	"90"
"27787"	"332"	"90"
"27788"	"37"	"60"
"27789"	"435"	"100"
"27790"	"37"	"60"
"27791"	"625"	"80"
"27792"	"512"	"80"
"27793"	"806"	"100"
"27794"	"524"	"100"
"27795"	"698"	"100"
"27796"	"158"	"90"
"27797"	"748"	"60"
"27798"	"193"	"70"
"27799"	"458"	"100"
"27800"	"737"	"100"
"27801"	"718"	"60"
"27802"	"580"	"70"
"27803"	"37"	"60"
"27804"	"152"	"60"
"27805"	"221"	"100"
"27806"	"89"	"70"
"27807"	"152"	"60"
"27808"	"236"	"60"
"27809"	"37"	"60"
"27810"	"676"	"100"
"27811"	"703"	"60"
"27812"	"537"	"60"
"27813"	"781"	"100"
"27814"	"566"	"100"
"27815"	"303"	"60"
"27816"	"383"	"100"
"27817"	"867"	"80"
"27818"	"663"	"60"
"27819"	"303"	"60"
"27820"	"624"	"60"
"27821"	"800"	"80"
"27822"	"595"	"60"
"27823"	"260"	"60"
"27824"	"594"	"100"
"27825"	"492"	"100"
"27826"	"27"	"60"
"27827"	"740"	"90"
"27828"	"182"	"100"
"27829"	"151"	"60"
"27830"	"625"	"90"
"27831"	"714"	"100"
"27832"	"553"	"80"
"27833"	"663"	"60"
"27834"	"446"	"60"
"27835"	"152"	"90"
"27836"	"95"	"100"
"27837"	"625"	"100"
"27838"	"625"	"60"
"27839"	"595"	"60"
"27840"	"75"	"90"
"27841"	"37"	"60"
"27842"	"181"	"80"
"27843"	"710"	"60"
"27844"	"653"	"100"
"27845"	"601"	"100"
"27846"	"78"	"100"
"27847"	"740"	"90"
"27848"	"238"	"60"
"27849"	"848"	"90"
"27850"	"182"	"90"
"27851"	"724"	"80"
"27852"	"152"	"100"
"27853"	"37"	"60"
"27854"	"843"	"90"
"27855"	"646"	"80"
"27856"	"727"	"60"
"27857"	"183"	"70"
"27858"	"51"	"70"
"27859"	"671"	"60"
"27860"	"35"	"100"
"27861"	"25"	"90"
"27862"	"451"	"100"
"27863"	"152"	"90"
"27864"	"551"	"90"
"27865"	"203"	"60"
"27866"	"151"	"90"
"27867"	"152"	"100"
"27868"	"151"	"90"
"27869"	"719"	"90"
"27870"	"595"	"90"
"27871"	"450"	"90"
"27872"	"152"	"100"
"27873"	"551"	"90"
"27874"	"304"	"90"
"27875"	"37"	"90"
"27876"	"285"	"100"
"27877"	"152"	"100"
"27878"	"142"	"90"
"27879"	"37"	"100"
"27880"	"409"	"100"
"27881"	"152"	"100"
"27882"	"37"	"100"
"27883"	"865"	"90"
"27884"	"221"	"90"
"27885"	"193"	"100"
"27886"	"383"	"90"
"27887"	"727"	"90"
"27888"	"152"	"100"
"27889"	"588"	"90"
"27890"	"283"	"100"
"27891"	"446"	"90"
"27892"	"182"	"100"
"27893"	"152"	"60"
"27894"	"152"	"100"
"27895"	"689"	"100"
"27896"	"182"	"100"
"27897"	"748"	"60"
"27898"	"165"	"80"
"27899"	"856"	"100"
"27900"	"180"	"90"
"27901"	"643"	"100"
"27902"	"728"	"90"
"27903"	"165"	"90"
"27904"	"89"	"100"
"27905"	"37"	"100"
"27906"	"734"	"90"
"27907"	"737"	"100"
"27908"	"55"	"90"
"27909"	"152"	"90"
"27910"	"152"	"90"
"27911"	"152"	"100"
"27912"	"152"	"90"
"27913"	"726"	"90"
"27914"	"595"	"60"
"27915"	"152"	"90"
"27916"	"718"	"90"
"27917"	"152"	"90"
"27918"	"698"	"100"
"27919"	"382"	"100"
"27920"	"450"	"60"
"27921"	"881"	"100"
"27922"	"553"	"90"
"27923"	"37"	"90"
"27924"	"182"	"100"
"27925"	"881"	"100"
"27926"	"152"	"100"
"27927"	"740"	"100"
"27928"	"182"	"100"
"27929"	"238"	"100"
"27930"	"156"	"90"
"27931"	"580"	"60"
"27932"	"152"	"90"
"27933"	"447"	"90"
"27934"	"152"	"90"
"27935"	"152"	"60"
"27936"	"254"	"90"
"27937"	"37"	"90"
"27938"	"413"	"100"
"27939"	"283"	"90"
"27940"	"152"	"100"
"27941"	"244"	"90"
"27942"	"39"	"90"
"27943"	"137"	"100"
"27944"	"413"	"100"
"27945"	"182"	"100"
"27946"	"825"	"90"
"27947"	"175"	"90"
"27948"	"629"	"100"
"27949"	"37"	"100"
"27950"	"37"	"90"
"27951"	"588"	"60"
"27952"	"152"	"90"
"27953"	"551"	"90"
"27954"	"624"	"100"
"27955"	"765"	"90"
"27956"	"61"	"90"
"27957"	"78"	"100"
"27958"	"634"	"100"
"27959"	"180"	"90"
"27960"	"413"	"100"
"27961"	"765"	"90"
"27962"	"55"	"90"
"27963"	"663"	"90"
"27964"	"301"	"90"
"27965"	"413"	"100"
"27966"	"595"	"60"
"27967"	"37"	"60"
"27968"	"113"	"100"
"27969"	"151"	"90"
"27970"	"27"	"90"
"27971"	"152"	"90"
"27972"	"580"	"60"
"27973"	"102"	"90"
"27974"	"371"	"90"
"27975"	"321"	"60"
"27976"	"37"	"60"
"27977"	"165"	"100"
"27978"	"747"	"90"
"27979"	"270"	"90"
"27980"	"595"	"60"
"27981"	"178"	"100"
"27982"	"765"	"90"
"27983"	"225"	"100"
"27984"	"472"	"90"
"27985"	"37"	"90"
"27986"	"734"	"100"
"27987"	"698"	"100"
"27988"	"152"	"90"
"27989"	"165"	"90"
"27990"	"551"	"90"
"27991"	"303"	"90"
"27992"	"152"	"90"
"27993"	"301"	"90"
"27994"	"37"	"90"
"27995"	"152"	"90"
"27996"	"152"	"90"
"27997"	"885"	"60"
"27998"	"843"	"90"
"27999"	"165"	"100"
"28000"	"67"	"70"
"28001"	"634"	"90"
"28002"	"67"	"60"
"28003"	"823"	"90"
"28004"	"450"	"60"
"28005"	"525"	"100"
"28006"	"726"	"90"
"28007"	"406"	"100"
"28008"	"554"	"70"
"28009"	"625"	"100"
"28010"	"663"	"90"
"28011"	"698"	"100"
"28012"	"681"	"100"
"28013"	"663"	"60"
"28014"	"254"	"90"
"28015"	"754"	"90"
"28016"	"206"	"100"
"28017"	"765"	"60"
"28018"	"10"	"60"
"28019"	"595"	"60"
"28020"	"554"	"100"
"28021"	"586"	"90"
"28022"	"283"	"60"
"28023"	"594"	"100"
"28024"	"152"	"60"
"28025"	"37"	"60"
"28026"	"594"	"90"
"28027"	"64"	"90"
"28028"	"625"	"100"
"28029"	"37"	"100"
"28030"	"329"	"60"
"28031"	"281"	"60"
"28032"	"152"	"90"
"28033"	"698"	"100"
"28034"	"754"	"60"
"28035"	"113"	"60"
"28036"	"718"	"90"
"28037"	"665"	"60"
"28038"	"413"	"100"
"28039"	"594"	"60"
"28040"	"649"	"100"
"28041"	"37"	"90"
"28042"	"67"	"60"
"28043"	"663"	"60"
"28044"	"663"	"60"
"28045"	"403"	"80"
"28046"	"430"	"100"
"28047"	"78"	"100"
"28048"	"730"	"100"
"28049"	"689"	"90"
"28050"	"177"	"60"
"28051"	"651"	"80"
"28052"	"595"	"60"
"28053"	"152"	"60"
"28054"	"151"	"60"
"28055"	"588"	"60"
"28056"	"649"	"100"
"28057"	"653"	"100"
"28058"	"759"	"90"
"28059"	"676"	"100"
"28060"	"676"	"100"
"28061"	"193"	"90"
"28062"	"12"	"100"
"28063"	"646"	"100"
"28064"	"283"	"90"
"28065"	"451"	"100"
"28069"	"842"	"100"
"28070"	"61"	"90"
"28071"	"537"	"90"
"28074"	"158"	"90"
"28077"	"747"	"80"
"28078"	"342"	"100"
"28080"	"825"	"90"
"28084"	"113"	"100"
"28085"	"109"	"100"
"28086"	"786"	"100"
"28087"	"301"	"100"
"28088"	"698"	"100"
"28090"	"78"	"100"
"28091"	"221"	"60"
"28092"	"537"	"90"
"28093"	"341"	"100"
"28094"	"554"	"80"
"28096"	"809"	"100"
"28097"	"651"	"100"
"28098"	"61"	"60"
"28099"	"595"	"100"
"28100"	"595"	"60"
"28102"	"735"	"100"
"28103"	"37"	"60"
"28105"	"152"	"90"
"28106"	"74"	"100"
"28108"	"158"	"60"
"28109"	"74"	"90"
"28112"	"807"	"100"
"28113"	"629"	"100"
"28116"	"734"	"60"
"28117"	"61"	"100"
"28119"	"698"	"100"
"28120"	"909"	"80"
"28121"	"78"	"100"
"28123"	"37"	"60"
"28124"	"238"	"100"
"28125"	"152"	"90"
"28126"	"37"	"60"
"28127"	"37"	"60"
"28129"	"281"	"100"
"28130"	"78"	"100"
"28131"	"338"	"90"
"28132"	"61"	"90"
"28135"	"451"	"100"
"28136"	"150"	"60"
"28138"	"849"	"100"
"28140"	"466"	"90"
"28141"	"37"	"60"
"28145"	"270"	"100"
"28146"	"473"	"60"
"28149"	"236"	"100"
"28151"	"806"	"100"
"28152"	"779"	"60"
"28153"	"792"	"60"
"28154"	"283"	"100"
"28157"	"281"	"60"
"28158"	"747"	"80"
"28159"	"801"	"90"
"28161"	"152"	"100"
"28164"	"588"	"100"
"28166"	"595"	"60"
"28167"	"350"	"60"
"28170"	"181"	"100"
"28171"	"677"	"60"
"28173"	"853"	"80"
"28174"	"78"	"60"
"28176"	"795"	"90"
"28178"	"554"	"100"
"28179"	"488"	"100"
"28181"	"554"	"100"
"28182"	"594"	"90"
"28183"	"123"	"100"
"28184"	"430"	"100"
"28185"	"187"	"60"
"28186"	"151"	"70"
"28187"	"710"	"100"
"28188"	"55"	"90"
"28189"	"281"	"90"
"28190"	"113"	"90"
"28191"	"698"	"100"
"28192"	"413"	"100"
"28193"	"283"	"60"
"28194"	"283"	"60"
"28195"	"711"	"100"
"28196"	"236"	"90"
"28197"	"64"	"60"
"28198"	"152"	"100"
"28199"	"663"	"60"
"28200"	"988"	"100"
"28201"	"583"	"90"
"28202"	"199"	"100"
"28203"	"689"	"100"
"28204"	"698"	"100"
"28205"	"848"	"100"
"28206"	"663"	"90"
"28207"	"55"	"90"
"28208"	"413"	"100"
"28209"	"141"	"60"
"28210"	"595"	"90"
"28211"	"566"	"100"
"28212"	"369"	"100"
"28213"	"413"	"100"
"28214"	"37"	"60"
"28215"	"361"	"100"
"28217"	"330"	"100"
"28218"	"545"	"100"
"28219"	"674"	"100"
"28220"	"152"	"60"
"28221"	"621"	"80"
"28222"	"718"	"60"
"28223"	"78"	"100"
"28226"	"634"	"100"
"28227"	"303"	"60"
"28228"	"182"	"60"
"28230"	"55"	"80"
"28231"	"403"	"100"
"28232"	"291"	"100"
"28233"	"537"	"100"
"28235"	"49"	"90"
"28237"	"61"	"100"
"28238"	"181"	"100"
"28241"	"689"	"100"
"28244"	"113"	"60"
"28246"	"464"	"60"
"28247"	"413"	"90"
"28248"	"506"	"100"
"28249"	"37"	"60"
"28250"	"45"	"100"
"28251"	"594"	"90"
"28252"	"842"	"100"
"28253"	"551"	"60"
"28257"	"889"	"100"
"28258"	"413"	"100"
"28259"	"284"	"100"
"28261"	"27"	"100"
"28262"	"403"	"100"
"28263"	"206"	"100"
"28264"	"663"	"60"
"28265"	"523"	"100"
"28267"	"113"	"100"
"28271"	"12"	"100"
"28272"	"37"	"60"
"28274"	"506"	"100"
"28275"	"849"	"90"
"28276"	"158"	"80"
"28277"	"303"	"60"
"28279"	"281"	"90"
"28280"	"481"	"100"
"28282"	"152"	"100"
"28283"	"219"	"60"
"28284"	"653"	"100"
"28285"	"651"	"90"
"28287"	"413"	"60"
"28290"	"225"	"100"
"28291"	"669"	"90"
"28293"	"624"	"100"
"28294"	"134"	"100"
"28295"	"413"	"100"
"28296"	"237"	"80"
"28298"	"657"	"100"
"28299"	"152"	"80"
"28300"	"180"	"90"
"28301"	"152"	"100"
"28302"	"37"	"60"
"28304"	"183"	"90"
"28305"	"355"	"100"
"28306"	"698"	"100"
"28307"	"748"	"80"
"28308"	"203"	"60"
"28310"	"178"	"100"
"28312"	"152"	"100"
"28314"	"37"	"60"
"28315"	"705"	"70"
"28316"	"864"	"90"
"28318"	"566"	"100"
"28319"	"178"	"90"
"28320"	"698"	"100"
"28321"	"863"	"60"
"28322"	"152"	"60"
"28324"	"842"	"100"
"28325"	"703"	"100"
"28326"	"594"	"90"
"28327"	"403"	"90"
"28328"	"748"	"60"
"28329"	"78"	"100"
"28332"	"199"	"100"
"28333"	"735"	"100"
"28335"	"467"	"90"
"28336"	"238"	"100"
"28337"	"804"	"60"
"28338"	"63"	"80"
"28339"	"676"	"100"
"28340"	"850"	"100"
"28341"	"37"	"90"
"28342"	"561"	"100"
"28344"	"283"	"90"
"28345"	"212"	"90"
"28347"	"983"	"100"
"28348"	"93"	"100"
"28349"	"481"	"100"
"28351"	"653"	"100"
"28353"	"825"	"80"
"28357"	"663"	"90"
"28358"	"152"	"60"
"28359"	"413"	"90"
"28360"	"601"	"100"
"28367"	"152"	"90"
"28369"	"478"	"80"
"28370"	"219"	"60"
"28373"	"988"	"100"
"28375"	"676"	"100"
"28376"	"737"	"80"
"28378"	"12"	"100"
"28382"	"303"	"60"
"28384"	"484"	"90"
"28386"	"849"	"60"
"28388"	"551"	"80"
"28389"	"332"	"100"
"28390"	"571"	"60"
"28392"	"181"	"60"
"28396"	"78"	"100"
"28397"	"219"	"80"
"28398"	"663"	"60"
"28399"	"719"	"60"
"28400"	"601"	"60"
"28401"	"698"	"100"
"28402"	"663"	"90"
"28404"	"377"	"80"
"28406"	"413"	"60"
"28407"	"113"	"60"
"28409"	"283"	"60"
"28411"	"699"	"100"
"28412"	"825"	"100"
"28413"	"45"	"100"
"28414"	"95"	"100"
"28416"	"193"	"100"
"28417"	"180"	"80"
"28421"	"239"	"60"
"28422"	"726"	"90"
"28423"	"340"	"100"
"28426"	"909"	"100"
"28427"	"89"	"100"
"28428"	"603"	"100"
"28429"	"779"	"100"
"28431"	"78"	"100"
"28432"	"55"	"100"
"28433"	"556"	"100"
"28436"	"339"	"90"
"28437"	"698"	"100"
"28438"	"78"	"100"
"28439"	"566"	"100"
"28440"	"78"	"100"
"28441"	"583"	"100"
"28442"	"152"	"90"
"28445"	"124"	"100"
"28447"	"364"	"100"
"28448"	"585"	"80"
"28449"	"193"	"100"
"28450"	"718"	"60"
"28452"	"692"	"90"
"28453"	"698"	"100"
"28454"	"698"	"100"
"28455"	"712"	"100"
"28456"	"65"	"100"
"28457"	"401"	"70"
"28458"	"157"	"60"
"28459"	"843"	"60"
"28460"	"698"	"60"
"28461"	"45"	"100"
"28462"	"176"	"60"
"28463"	"181"	"90"
"28464"	"556"	"100"
"28465"	"698"	"100"
"28466"	"284"	"60"
"28468"	"738"	"60"
"28470"	"791"	"90"
"28471"	"129"	"100"
"28475"	"27"	"60"
"28476"	"589"	"90"
"28477"	"698"	"100"
"28478"	"719"	"60"
"28479"	"727"	"60"
"28480"	"61"	"60"
"28481"	"601"	"100"
"28482"	"719"	"60"
"28483"	"182"	"90"
"28484"	"403"	"90"
"28485"	"698"	"100"
"28487"	"506"	"70"
"28488"	"244"	"100"
"28489"	"151"	"100"
"28490"	"182"	"90"
"28491"	"506"	"90"
"28492"	"206"	"100"
"28493"	"355"	"100"
"28494"	"355"	"100"
"28495"	"125"	"90"
"28496"	"281"	"60"
"28497"	"364"	"60"
"28498"	"698"	"100"
"28500"	"703"	"90"
"28501"	"446"	"90"
