"id"	"example"	"occurrence"	"position"	"%"
"41713"	"7416"	"70,79;"	"1"	"100"
"41714"	"6442"	"37,44;"	"0"	"100"
"41715"	"6447"	"19,27;"	"0"	"100"
"41716"	"14806"	"69,79;"	"0"	"100"
"41716"	"6448"	"210,223;"	"1"	"100"
"41717"	"6460"	"139,144;"	"0"	"100"
"41718"	"6230"	"58,64;"	"0"	"100"
"41719"	"2419"	"29,34;"	"0"	"100"
"41720"	"27888"	"129,132;"	"0"	"100"
"41721"	"27889"	"155,158;"	"0"	"100"
"41722"	"6468"	"113,117;"	"0"	"100"
"41723"	"6473"	"22,28;"	"0"	"100"
"41724"	"513"	"126,143;"	"0"	"100"
"41724"	"517"	"94,111;"	"1"	"100"
"41724"	"566"	"28,45;"	"2"	"100"
"41724"	"570"	"30,47;"	"3"	"100"
"41725"	"528"	"44,61;"	"0"	"100"
"41725"	"525"	"44,61;"	"1"	"100"
"41726"	"6478"	"125,131;"	"0"	"100"
"41728"	"6526"	"18,21;26,29;"	"0"	"100"
"41729"	"25507"	"89,98;"	"0"	"100"
"41731"	"31174"	"19,23;"	"0"	"100"
"41731"	"31098"	"181,185;"	"1"	"100"
"41731"	"31099"	"58,62;"	"2"	"100"
"41731"	"4845"	"37,41;"	"3"	"100"
"41732"	"24249"	"99,109;"	"0"	"100"
"41733"	"6531"	"145,155;"	"0"	"100"
"41736"	"6543"	"76,82;200,206;"	"0"	"100"
"41736"	"27199"	"218,224;"	"1"	"100"
"41737"	"710"	"241,246;"	"0"	"100"
"41738"	"5295"	"155,163;"	"0"	"100"
"41739"	"6313"	"120,128;"	"0"	"100"
"41741"	"17056"	"158,165;"	"0"	"100"
"41743"	"6553"	"106,114;"	"0"	"100"
"41746"	"23652"	"59,62;"	"0"	"100"
"41747"	"27891"	"92,95;"	"0"	"100"
"41748"	"27892"	"134,137;"	"0"	"100"
"41750"	"6558"	"80,85;"	"0"	"100"
"41751"	"6557"	"240,248;"	"0"	"100"
"41753"	"6574"	"58,67;"	"0"	"100"
"41753"	"6576"	"112,121;"	"1"	"100"
"41753"	"307"	"95,104;"	"2"	"100"
"41753"	"4443"	"171,180;"	"3"	"100"
"41753"	"6572"	"130,139;"	"4"	"100"
"41754"	"6567"	"147,153;"	"0"	"100"
"41755"	"6569"	"37,46;"	"0"	"100"
"41757"	"6575"	"136,143;"	"0"	"100"
"41758"	"6590"	"19,26;"	"0"	"100"
"41759"	"6592"	"99,106;"	"0"	"100"
"41760"	"4755"	"49,56;"	"0"	"100"
"41761"	"2832"	"190,194;"	"0"	"100"
"41762"	"6597"	"53,57;"	"0"	"100"
"41763"	"6601"	"104,110;"	"0"	"100"
"41764"	"6470"	"423,427;"	"0"	"100"
"41765"	"3924"	"88,96;"	"0"	"100"
"41766"	"6625"	"130,139;"	"0"	"100"
"41766"	"3776"	"127,136;"	"1"	"100"
"41766"	"6617"	"35,44;"	"2"	"100"
"41766"	"8190"	"183,192;"	"3"	"100"
"41766"	"8192"	"162,171;"	"4"	"100"
"41767"	"33"	"67,68;69,76;"	"0"	"100"
"41767"	"44"	"337,338;339,345;"	"1"	"100"
"41768"	"3660"	"38,45;"	"0"	"100"
"41768"	"4867"	"68,75;"	"1"	"100"
"41768"	"6129"	"120,127;"	"2"	"100"
"41770"	"16395"	"38,51;"	"0"	"100"
"41773"	"6293"	"196,200;"	"0"	"100"
"41774"	"6662"	"88,95;"	"0"	"100"
"41774"	"27153"	"342,349;"	"1"	"100"
"41776"	"6290"	"104,109;"	"0"	"100"
"41777"	"2943"	"89,97;"	"0"	"100"
"41780"	"4021"	"87,92;"	"0"	"100"
"41781"	"6694"	"90,97;"	"0"	"100"
"41782"	"6698"	"50,55;"	"0"	"100"
"41783"	"6808"	"48,57;"	"0"	"100"
"41786"	"6700"	"276,285;"	"0"	"100"
"41788"	"1227"	"27,32;"	"0"	"100"
"41788"	"1683"	"147,150;189,192;"	"1"	"100"
"41788"	"15533"	"60,62;"	"2"	"100"
"41788"	"1926"	"82,88;"	"3"	"100"
"41788"	"3393"	"39,42;"	"4"	"100"
"41788"	"14220"	"86,88;"	"5"	"100"
"41789"	"6852"	"143,149;"	"0"	"100"
"41789"	"6932"	"22,27;"	"1"	"100"
"41789"	"6825"	"37,43;"	"2"	"100"
"41789"	"6827"	"89,94;"	"3"	"100"
"41789"	"6707"	"124,130;"	"4"	"100"
"41789"	"6722"	"47,53;"	"5"	"100"
"41791"	"6706"	"89,97;"	"0"	"100"
"41792"	"6708"	"89,94;"	"0"	"100"
"41795"	"6840"	"326,331;"	"0"	"100"
"41795"	"6939"	"66,71;"	"1"	"100"
"41795"	"6861"	"25,30;"	"2"	"100"
"41795"	"6715"	"143,148;"	"3"	"100"
"41795"	"6718"	"92,97;"	"4"	"100"
"41795"	"6719"	"24,30;"	"5"	"100"
"41800"	"6728"	"41,46;"	"0"	"100"
"41801"	"6731"	"184,193;"	"0"	"100"
"41802"	"4852"	"191,196;"	"0"	"100"
"41803"	"6738"	"19,29;"	"0"	"100"
"41804"	"6740"	"133,144;"	"0"	"100"
"41805"	"3557"	"117,119;"	"0"	"100"
"41806"	"791"	"365,369;"	"0"	"100"
"41806"	"1550"	"147,151;"	"1"	"100"
"41807"	"79"	"148,154;"	"0"	"100"
"41807"	"2550"	"69,73;"	"1"	"100"
"41807"	"284"	"21,23;"	"2"	"100"
"41807"	"290"	"19,24;"	"3"	"100"
"41808"	"6770"	"84,88;"	"0"	"100"
"41809"	"6773"	"113,116;"	"0"	"100"
"41810"	"6784"	"36,44;"	"0"	"100"
"41811"	"6786"	"263,267;"	"0"	"100"
"41812"	"1952"	"43,50;"	"0"	"100"
"41813"	"6787"	"92,99;"	"0"	"100"
"41814"	"6788"	"156,165;"	"0"	"100"
"41815"	"1065"	"366,375;"	"0"	"100"
"41816"	"6792"	"106,113;"	"0"	"100"
"41817"	"6793"	"402,408;"	"0"	"100"
"41818"	"423"	"93,99;"	"0"	"100"
"41819"	"6794"	"149,155;"	"0"	"100"
"41820"	"6795"	"57,63;"	"0"	"100"
"41821"	"6796"	"40,48;"	"0"	"100"
"41822"	"2515"	"43,49;"	"0"	"100"
"41823"	"6799"	"145,148;"	"0"	"100"
"41824"	"6800"	"138,145;"	"0"	"100"
"41824"	"6801"	"16,24;"	"1"	"100"
"41825"	"6802"	"277,286;"	"0"	"100"
"41826"	"2883"	"78,87;"	"0"	"100"
"41827"	"842"	"125,130;"	"0"	"100"
"41827"	"15939"	"81,86;100,102;"	"1"	"100"
"41827"	"7038"	"20,22;"	"2"	"100"
"41827"	"7039"	"60,64;97,101;"	"3"	"100"
"41827"	"15940"	"165,167;"	"4"	"100"
"41827"	"4663"	"220,222;"	"5"	"100"
"41827"	"797"	"19,21;"	"6"	"100"
"41828"	"6803"	"128,139;"	"0"	"100"
"41829"	"6101"	"144,157;"	"0"	"100"
"41830"	"6807"	"108,120;"	"0"	"100"
"41831"	"439"	"19,31;"	"0"	"100"
"41832"	"811"	"35,41;"	"0"	"100"
"41833"	"6809"	"87,98;"	"0"	"100"
"41834"	"6810"	"20,29;"	"0"	"100"
"41835"	"6811"	"78,86;"	"0"	"100"
"41836"	"21890"	"67,74;"	"0"	"100"
"41837"	"6812"	"177,204;"	"0"	"100"
"41838"	"6813"	"217,255;"	"0"	"100"
"41839"	"6814"	"59,69;71,76;"	"0"	"100"
"41839"	"30363"	"97,108;116,118;"	"1"	"100"
"41839"	"30364"	"57,76;"	"2"	"100"
"41839"	"30365"	"88,100;"	"3"	"100"
"41840"	"6818"	"30,38;"	"0"	"100"
"41841"	"6806"	"76,78;"	"0"	"100"
"41841"	"6829"	"162,164;"	"1"	"100"
"41841"	"6831"	"39,41;"	"2"	"100"
"41841"	"6838"	"170,172;"	"3"	"100"
"41841"	"6839"	"62,64;"	"4"	"100"
"41841"	"6844"	"313,315;"	"5"	"100"
"41841"	"6820"	"44,46;"	"6"	"100"
"41841"	"6821"	"95,97;"	"7"	"100"
"41841"	"6822"	"236,238;"	"8"	"100"
"41842"	"6823"	"19,28;"	"0"	"100"
"41843"	"6824"	"98,103;"	"0"	"100"
"41844"	"319"	"216,220;"	"0"	"100"
"41844"	"495"	"152,156;"	"1"	"100"
"41844"	"4609"	"48,52;"	"2"	"100"
"41845"	"6830"	"75,112;"	"0"	"100"
"41846"	"6857"	"392,399;"	"0"	"100"
"41846"	"6832"	"136,142;"	"1"	"100"
"41846"	"6834"	"60,66;"	"2"	"100"
"41846"	"6743"	"156,162;"	"3"	"100"
"41846"	"6909"	"91,97;"	"4"	"100"
"41846"	"6930"	"57,63;"	"5"	"100"
"41847"	"6835"	"136,161;"	"0"	"100"
"41849"	"6837"	"80,90;"	"0"	"100"
"41850"	"6890"	"147,152;"	"0"	"100"
"41850"	"6892"	"31,36;"	"1"	"100"
"41850"	"6941"	"121,126;"	"2"	"100"
"41850"	"4840"	"33,38;"	"3"	"100"
"41850"	"4843"	"18,23;"	"4"	"100"
"41850"	"6959"	"18,23;"	"5"	"100"
"41850"	"4842"	"27,32;"	"6"	"100"
"41850"	"3768"	"18,23;"	"7"	"100"
"41850"	"4845"	"18,23;"	"8"	"100"
"41850"	"6958"	"124,129;"	"9"	"100"
"41851"	"6843"	"157,167;"	"0"	"100"
"41852"	"6850"	"19,30;"	"0"	"100"
"41854"	"2883"	"38,45;"	"0"	"100"
"41855"	"6859"	"78,96;"	"0"	"100"
"41855"	"30126"	"147,165;"	"1"	"100"
"41856"	"6860"	"45,58;"	"0"	"100"
"41856"	"6862"	"112,125;"	"1"	"100"
"41857"	"6864"	"147,154;"	"0"	"100"
"41858"	"6865"	"90,100;"	"0"	"100"
"41859"	"6866"	"142,150;"	"0"	"100"
"41860"	"6867"	"19,28;"	"0"	"100"
"41861"	"6868"	"200,210;"	"0"	"100"
"41861"	"19188"	"111,121;"	"1"	"100"
"41862"	"6868"	"79,85;"	"0"	"100"
"41862"	"6248"	"70,75;"	"1"	"100"
"41862"	"3159"	"150,155;"	"2"	"100"
"41863"	"3923"	"19,26;"	"0"	"100"
"41863"	"3890"	"55,63;"	"1"	"100"
"41864"	"6874"	"88,92;169,173;"	"0"	"100"
"41864"	"6872"	"105,109;"	"1"	"100"
"41866"	"6884"	"150,160;"	"0"	"100"
"41867"	"6888"	"43,56;"	"0"	"100"
"41868"	"6891"	"52,59;"	"0"	"100"
"41869"	"6893"	"66,70;"	"0"	"100"
"41869"	"9919"	"301,305;"	"1"	"100"
"41870"	"6894"	"147,160;"	"0"	"100"
"41871"	"6895"	"43,56;"	"0"	"100"
"41872"	"6900"	"106,117;"	"0"	"100"
"41873"	"6913"	"58,73;"	"0"	"100"
"41874"	"620"	"119,126;"	"0"	"100"
"41875"	"4313"	"195,205;"	"0"	"100"
"41875"	"4736"	"90,101;"	"1"	"100"
"41876"	"4313"	"481,493;"	"0"	"100"
"41876"	"4699"	"58,69;384,395;"	"1"	"100"
"41877"	"23"	"314,323;"	"0"	"100"
"41877"	"6686"	"19,28;"	"1"	"100"
"41878"	"17484"	"155,159;"	"0"	"100"
"41879"	"6914"	"123,127;"	"0"	"100"
"41880"	"6916"	"110,115;"	"0"	"100"
"41880"	"6915"	"82,88;162,168;"	"1"	"100"
"41882"	"6917"	"88,91;"	"0"	"100"
"41883"	"6928"	"64,76;"	"0"	"100"
"41884"	"6919"	"29,33;"	"0"	"100"
"41885"	"6920"	"56,65;"	"0"	"100"
"41886"	"6926"	"108,116;"	"0"	"100"
"41887"	"6933"	"185,200;"	"0"	"100"
"41888"	"6934"	"101,105;112,113;"	"0"	"100"
"41888"	"8255"	"251,258;"	"1"	"100"
"41888"	"7440"	"214,217;"	"2"	"100"
"41888"	"18393"	"93,96;"	"3"	"100"
"41888"	"14621"	"226,230;237,238;"	"4"	"100"
"41888"	"18467"	"88,92;"	"5"	"100"
"41888"	"3417"	"369,374;"	"6"	"100"
"41888"	"9318"	"135,139;"	"7"	"100"
"41888"	"18468"	"47,52;"	"8"	"100"
"41889"	"6935"	"33,47;"	"0"	"100"
"41890"	"6936"	"133,141;"	"0"	"100"
"41891"	"6937"	"161,170;"	"0"	"100"
"41892"	"6938"	"140,151;"	"0"	"100"
"41893"	"7014"	"86,92;"	"0"	"100"
"41893"	"7016"	"114,120;"	"1"	"100"
"41893"	"7019"	"321,327;"	"2"	"100"
"41893"	"7250"	"88,94;"	"3"	"100"
"41893"	"7251"	"58,64;"	"4"	"100"
"41893"	"7252"	"164,170;"	"5"	"100"
"41894"	"3659"	"141,147;"	"0"	"100"
"41894"	"3946"	"70,75;"	"1"	"100"
"41895"	"6940"	"64,78;"	"0"	"100"
"41896"	"6942"	"167,184;"	"0"	"100"
"41897"	"1422"	"122,128;"	"0"	"100"
"41897"	"1729"	"390,396;"	"1"	"100"
"41897"	"5022"	"211,217;"	"2"	"100"
"41898"	"6430"	"35,47;"	"0"	"100"
"41898"	"6431"	"265,278;"	"1"	"100"
"41898"	"6433"	"155,167;"	"2"	"100"
"41898"	"6434"	"150,162;"	"3"	"100"
"41899"	"6943"	"127,130;"	"0"	"100"
"41899"	"7664"	"22,29;"	"1"	"100"
"41900"	"6946"	"111,121;"	"0"	"100"
"41900"	"25286"	"73,83;"	"1"	"100"
"41901"	"6948"	"32,39;"	"0"	"100"
"41903"	"7314"	"253,262;"	"0"	"100"
"41903"	"7316"	"84,91;"	"1"	"100"
"41903"	"7321"	"96,103;"	"3"	"100"
"41903"	"7322"	"130,139;"	"4"	"100"
"41903"	"7323"	"46,54;"	"5"	"100"
"41904"	"6949"	"38,54;"	"0"	"100"
"41905"	"6951"	"83,92;"	"0"	"100"
"41906"	"25526"	"148,158;"	"0"	"100"
"41906"	"6953"	"34,44;"	"1"	"100"
"41907"	"6954"	"105,126;"	"0"	"100"
"41907"	"18754"	"67,88;"	"1"	"100"
"41908"	"6956"	"84,100;"	"0"	"100"
"41909"	"6960"	"170,188;"	"0"	"100"
"41910"	"6961"	"336,372;"	"0"	"100"
"41911"	"6962"	"70,77;"	"0"	"100"
"41913"	"6969"	"346,352;370,391;"	"0"	"100"
"41914"	"7919"	"79,86;"	"0"	"100"
"41914"	"7920"	"185,191;"	"1"	"100"
"41914"	"7928"	"234,240;"	"2"	"100"
"41914"	"7931"	"98,104;"	"3"	"100"
"41914"	"7934"	"185,191;"	"4"	"100"
"41914"	"7936"	"241,247;"	"5"	"100"
"41914"	"6970"	"32,38;"	"6"	"100"
"41914"	"7939"	"115,121;"	"7"	"100"
"41914"	"7941"	"44,50;"	"8"	"100"
"41915"	"6972"	"269,275;"	"0"	"100"
"41915"	"7890"	"175,182;"	"1"	"100"
"41915"	"7902"	"58,65;"	"2"	"100"
"41915"	"7903"	"104,110;"	"3"	"100"
"41915"	"7905"	"50,57;"	"4"	"100"
"41915"	"7907"	"316,322;"	"5"	"100"
"41915"	"7908"	"35,41;"	"6"	"100"
"41915"	"7910"	"20,26;"	"7"	"100"
"41915"	"7913"	"80,86;"	"8"	"100"
"41916"	"6977"	"48,67;"	"0"	"100"
"41917"	"6985"	"115,141;"	"0"	"100"
"41918"	"8224"	"134,142;"	"0"	"100"
"41918"	"8225"	"105,113;"	"1"	"100"
"41918"	"8230"	"77,85;"	"2"	"100"
"41918"	"8228"	"86,95;"	"3"	"100"
"41918"	"8229"	"50,59;"	"4"	"100"
"41918"	"6988"	"67,75;"	"5"	"100"
"41918"	"8231"	"41,49;"	"6"	"100"
"41918"	"8233"	"30,38;"	"7"	"100"
"41919"	"23513"	"28,70;"	"0"	"100"
"41920"	"8652"	"224,228;"	"0"	"100"
"41920"	"6996"	"50,55;"	"1"	"100"
"41920"	"8656"	"65,69;198,202;"	"2"	"100"
"41922"	"7003"	"335,378;"	"0"	"100"
"41923"	"7004"	"142,147;"	"0"	"100"
"41924"	"6017"	"235,240;"	"0"	"100"
"41925"	"7005"	"129,133;"	"0"	"100"
"41925"	"7011"	"186,190;"	"1"	"100"
"41925"	"7023"	"32,36;"	"2"	"100"
"41925"	"7027"	"35,39;"	"3"	"100"
"41925"	"7031"	"73,77;"	"4"	"100"
"41926"	"7008"	"39,57;"	"0"	"100"
"41929"	"6236"	"67,75;"	"0"	"100"
"41930"	"7040"	"20,40;"	"0"	"100"
"41931"	"7042"	"36,66;"	"0"	"100"
"41932"	"1395"	"117,125;"	"0"	"100"
"41933"	"3792"	"62,66;"	"0"	"100"
"41934"	"7046"	"173,185;"	"0"	"100"
"41935"	"7051"	"71,84;"	"0"	"100"
"41936"	"7050"	"31,43;"	"0"	"100"
"41938"	"7053"	"62,68;"	"0"	"100"
"41939"	"7054"	"71,79;"	"0"	"100"
"41940"	"7055"	"187,193;"	"0"	"100"
"41941"	"7056"	"98,126;"	"0"	"100"
"41942"	"6152"	"27,35;"	"0"	"100"
"41943"	"7057"	"193,222;"	"0"	"100"
"41944"	"7058"	"222,229;"	"0"	"100"
"41945"	"7059"	"278,284;"	"0"	"100"
"41946"	"7060"	"48,54;"	"0"	"100"
"41947"	"7068"	"110,117;"	"0"	"100"
"41948"	"7069"	"191,201;"	"0"	"100"
"41949"	"7071"	"43,50;"	"0"	"100"
"41950"	"7073"	"67,75;"	"0"	"100"
"41951"	"7068"	"123,130;"	"0"	"100"
"41952"	"7075"	"272,278;"	"0"	"100"
"41953"	"7105"	"35,42;"	"0"	"100"
"41954"	"7077"	"75,86;"	"0"	"100"
"41955"	"7079"	"84,93;"	"0"	"100"
"41956"	"120"	"49,62;"	"0"	"100"
"41956"	"121"	"62,75;"	"1"	"100"
"41956"	"1918"	"32,35;307,320;"	"2"	"100"
"41957"	"7127"	"121,125;"	"0"	"100"
"41958"	"1631"	"18,22;"	"0"	"100"
"41958"	"14617"	"18,20;"	"1"	"100"
"41958"	"10529"	"18,20;"	"2"	"100"
"41958"	"4057"	"145,149;"	"3"	"100"
"41958"	"5666"	"77,81;"	"4"	"100"
"41958"	"8315"	"18,20;"	"5"	"100"
"41959"	"7091"	"94,100;"	"0"	"100"
"41960"	"519"	"190,198;"	"0"	"100"
"41960"	"3904"	"133,140;"	"1"	"100"
"41961"	"7092"	"40,44;50,52;54,63;"	"0"	"100"
"41962"	"7093"	"52,59;"	"0"	"100"
"41963"	"7094"	"69,93;"	"0"	"100"
"41964"	"7095"	"45,53;"	"0"	"100"
"41965"	"7096"	"99,110;"	"0"	"100"
"41966"	"2992"	"71,75;"	"0"	"100"
"41966"	"7100"	"80,84;"	"1"	"100"
"41966"	"8000"	"198,202;"	"2"	"100"
"41966"	"7875"	"114,119;"	"3"	"100"
"41966"	"7876"	"80,84;"	"4"	"100"
"41966"	"7877"	"26,30;"	"5"	"100"
"41966"	"8023"	"133,137;"	"6"	"100"
"41966"	"8031"	"87,91;"	"7"	"100"
"41966"	"8036"	"112,116;"	"8"	"100"
"41967"	"7807"	"69,73;"	"0"	"100"
"41967"	"7805"	"178,182;"	"1"	"100"
"41967"	"7810"	"43,47;"	"2"	"100"
"41967"	"7099"	"32,36;"	"3"	"100"
"41968"	"7104"	"79,85;"	"0"	"100"
"41969"	"9751"	"90,99;"	"0"	"100"
"41971"	"7113"	"94,103;"	"0"	"100"
"41972"	"7115"	"114,133;"	"0"	"100"
"41973"	"7116"	"194,206;"	"0"	"100"
"41974"	"7117"	"38,48;"	"0"	"100"
"41975"	"7121"	"109,117;"	"0"	"100"
"41976"	"7123"	"157,170;"	"0"	"100"
"41977"	"7138"	"136,139;"	"0"	"100"
"41977"	"7143"	"112,115;"	"1"	"100"
"41977"	"7148"	"24,27;"	"2"	"100"
"41977"	"7139"	"116,119;"	"3"	"100"
"41977"	"10662"	"58,61;"	"4"	"100"
"41977"	"10664"	"217,220;"	"5"	"100"
"41977"	"10214"	"149,152;"	"6"	"100"
"41977"	"10216"	"238,241;"	"7"	"100"
"41977"	"10218"	"205,208;"	"8"	"100"
"41977"	"10535"	"60,63;"	"9"	"100"
"41977"	"10545"	"149,152;"	"10"	"100"
"41978"	"6266"	"80,87;"	"0"	"100"
"41978"	"6287"	"232,239;"	"1"	"100"
"41978"	"6364"	"19,26;"	"2"	"100"
"41978"	"7945"	"57,64;"	"3"	"100"
"41978"	"8222"	"59,66;"	"4"	"100"
"41978"	"8236"	"107,115;"	"5"	"100"
"41978"	"7154"	"108,115;"	"6"	"100"
"41978"	"7641"	"51,58;"	"7"	"100"
"41979"	"7155"	"246,257;"	"0"	"100"
"41980"	"5946"	"33,38;"	"0"	"100"
"41981"	"2448"	"39,43;"	"0"	"100"
"41982"	"938"	"283,290;"	"0"	"100"
"41982"	"4812"	"33,41;"	"1"	"100"
"41982"	"21235"	"49,51;58,64;"	"2"	"100"
"41983"	"4222"	"88,95;"	"0"	"100"
"41983"	"4799"	"129,135;"	"1"	"100"
"41984"	"1538"	"275,283;"	"0"	"100"
"41985"	"7200"	"123,129;"	"0"	"100"
"41986"	"7254"	"21,35;"	"0"	"100"
"41987"	"7257"	"121,133;"	"0"	"100"
"41989"	"7270"	"87,93;"	"0"	"100"
"41991"	"3824"	"257,272;"	"1"	"100"
"41991"	"5710"	"87,98;"	"2"	"100"
"41992"	"10446"	"75,86;"	"0"	"100"
"41992"	"21003"	"126,138;"	"1"	"100"
"41993"	"7284"	"92,96;"	"0"	"100"
"41993"	"7285"	"73,77;"	"1"	"100"
"41994"	"7309"	"19,40;"	"0"	"100"
"42000"	"4202"	"131,135;"	"0"	"100"
"42000"	"5199"	"45,49;"	"1"	"100"
"42000"	"4229"	"65,69;"	"2"	"100"
"42003"	"30174"	"154,162;"	"0"	"100"
"42004"	"4672"	"129,135;"	"0"	"100"
"42004"	"6522"	"184,191;"	"1"	"100"
"42006"	"7338"	"81,89;"	"0"	"100"
"42006"	"7341"	"119,126;"	"1"	"100"
"42007"	"7342"	"145,158;"	"0"	"100"
"42008"	"7343"	"159,171;"	"0"	"100"
"42009"	"7344"	"161,174;"	"0"	"100"
"42010"	"7345"	"281,294;"	"0"	"100"
"42011"	"7351"	"104,110;"	"0"	"100"
"42012"	"9082"	"84,89;"	"0"	"100"
"42012"	"835"	"60,65;"	"1"	"100"
"42012"	"1536"	"36,41;"	"2"	"100"
"42012"	"9083"	"106,111;"	"3"	"100"
"42013"	"12942"	"33,38;"	"0"	"100"
"42014"	"7426"	"150,153;"	"0"	"100"
"42014"	"7427"	"41,44;"	"1"	"100"
"42014"	"7428"	"397,400;"	"2"	"100"
"42015"	"5576"	"114,119;"	"0"	"100"
"42015"	"228"	"43,48;"	"1"	"100"
"42016"	"21113"	"51,56;"	"0"	"100"
"42017"	"370"	"94,98;"	"0"	"100"
"42017"	"1265"	"27,32;"	"1"	"100"
"42018"	"4273"	"338,347;"	"0"	"100"
"42018"	"4712"	"127,137;"	"1"	"100"
"42018"	"4987"	"36,46;"	"2"	"100"
"42019"	"7386"	"222,226;"	"0"	"100"
"42020"	"7387"	"230,240;"	"0"	"100"
"42021"	"7388"	"215,218;"	"0"	"100"
"42022"	"7390"	"198,213;"	"0"	"100"
"42023"	"7391"	"190,206;"	"0"	"100"
"42024"	"7413"	"172,178;"	"0"	"100"
"42024"	"7416"	"100,106;"	"1"	"100"
"42024"	"7394"	"278,284;"	"3"	"100"
"42024"	"7401"	"56,62;"	"4"	"100"
"42024"	"7402"	"188,194;"	"5"	"100"
"42024"	"7403"	"42,48;"	"6"	"100"
"42024"	"7405"	"32,38;"	"7"	"100"
"42024"	"7404"	"36,42;"	"8"	"100"
"42024"	"7406"	"213,219;"	"9"	"100"
"42024"	"7407"	"217,223;"	"10"	"100"
"42024"	"7408"	"166,172;"	"11"	"100"
"42024"	"7458"	"153,159;"	"12"	"100"
"42025"	"7411"	"239,243;"	"0"	"100"
"42026"	"7410"	"262,271;"	"0"	"100"
"42027"	"7409"	"145,153;"	"0"	"100"
"42028"	"7468"	"34,40;"	"0"	"100"
"42029"	"7414"	"76,86;"	"0"	"100"
"42030"	"7422"	"33,36;"	"0"	"100"
"42030"	"7423"	"181,184;"	"1"	"100"
"42030"	"7424"	"113,116;193,196;"	"2"	"100"
"42030"	"7545"	"19,22;"	"3"	"100"
"42031"	"1275"	"116,122;"	"0"	"100"
"42032"	"7429"	"82,95;"	"0"	"100"
"42033"	"189"	"74,81;"	"0"	"100"
"42034"	"7015"	"173,179;"	"0"	"100"
"42035"	"5826"	"32,39;"	"0"	"100"
"42036"	"7427"	"52,55;"	"0"	"100"
"42037"	"13394"	"48,52;"	"0"	"100"
"42037"	"366"	"99,103;"	"1"	"100"
"42038"	"7428"	"125,128;340,343;"	"0"	"100"
"42039"	"5618"	"283,286;"	"0"	"100"
"42040"	"7438"	"35,45;"	"0"	"100"
"42041"	"7437"	"84,94;"	"0"	"100"
"42042"	"7445"	"151,162;"	"0"	"100"
"42045"	"7439"	"67,73;"	"0"	"100"
"42046"	"7443"	"50,61;"	"0"	"100"
"42046"	"18987"	"167,178;"	"1"	"100"
"42047"	"7440"	"61,68;"	"0"	"100"
"42048"	"4578"	"120,129;"	"0"	"100"
"42052"	"5018"	"229,236;"	"0"	"100"
"42053"	"7454"	"33,43;"	"0"	"100"
"42056"	"16006"	"30,36;"	"0"	"100"
"42057"	"7442"	"175,179;"	"0"	"100"
"42058"	"7461"	"111,115;"	"0"	"100"
"42059"	"7459"	"214,216;"	"0"	"100"
"42059"	"9827"	"138,140;"	"1"	"100"
"42059"	"9830"	"39,41;"	"2"	"100"
"42059"	"9839"	"80,82;"	"3"	"100"
"42059"	"9845"	"105,107;"	"4"	"100"
"42059"	"9828"	"129,131;"	"5"	"100"
"42059"	"9842"	"164,166;"	"6"	"100"
"42060"	"14034"	"71,79;"	"0"	"100"
"42060"	"8782"	"46,55;"	"1"	"100"
"42061"	"7462"	"261,268;"	"0"	"100"
"42062"	"13260"	"162,170;"	"0"	"100"
"42063"	"5774"	"41,44;130,133;"	"0"	"100"
"42063"	"2536"	"148,152;"	"1"	"100"
"42063"	"6263"	"105,108;"	"2"	"100"
"42063"	"2468"	"52,56;"	"3"	"100"
"42064"	"8942"	"75,78;"	"0"	"100"
"42065"	"5444"	"86,90;"	"0"	"100"
"42065"	"15641"	"96,100;"	"1"	"100"
"42066"	"8944"	"176,180;"	"0"	"100"
"42067"	"8945"	"170,173;"	"0"	"100"
"42067"	"12196"	"71,74;"	"1"	"100"
"42068"	"8948"	"92,95;"	"0"	"100"
"42068"	"2742"	"160,163;"	"1"	"100"
"42068"	"13458"	"176,179;"	"2"	"100"
"42069"	"8938"	"113,116;"	"0"	"100"
"42069"	"1929"	"38,41;"	"1"	"100"
"42069"	"3663"	"34,37;"	"2"	"100"
"42069"	"4624"	"129,132;"	"3"	"100"
"42069"	"1970"	"36,39;"	"4"	"100"
"42070"	"3029"	"104,108;"	"0"	"100"
"42070"	"3592"	"38,42;"	"1"	"100"
"42070"	"5720"	"112,116;"	"2"	"100"
"42071"	"8939"	"93,96;"	"0"	"100"
"42073"	"8943"	"281,284;"	"0"	"100"
"42074"	"8947"	"174,177;"	"0"	"100"
"42077"	"7536"	"85,93;"	"0"	"100"
"42078"	"7546"	"72,83;"	"0"	"100"
"42079"	"7545"	"170,175;"	"0"	"100"
"42079"	"7752"	"61,66;"	"1"	"100"
"42080"	"7547"	"50,68;"	"0"	"100"
"42081"	"7367"	"323,331;"	"0"	"100"
"42083"	"14503"	"42,51;"	"0"	"100"
"42084"	"7554"	"52,61;"	"0"	"100"
"42088"	"7352"	"59,64;"	"0"	"100"
"42089"	"2570"	"93,98;"	"0"	"100"
"42089"	"4405"	"304,308;"	"1"	"100"
"42089"	"4899"	"105,110;"	"2"	"100"
"42089"	"6855"	"65,70;"	"3"	"100"
"42089"	"126"	"163,167;"	"4"	"100"
"42089"	"230"	"55,60;"	"5"	"100"
"42094"	"30034"	"19,36;"	"0"	"100"
"42095"	"7592"	"305,312;"	"0"	"100"
