"id"	"propform"	"tildevalue"	"%"	"actantslist"
"47017"	"~ de $1"	""	"100"	"($1=X)"
"47018"	"$1 qui est ~"	""	"100"	"($1=X)"
"47019"	"~ $1"	""	"100"	"($1=X)"
"47021"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47022"	"$1, qui est une ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47023"	"~"	""	"100"	"()"
"47024"	"~ de $1"	""	"100"	"($1=X)"
"47025"	"~ de $1"	""	"100"	"($1=X)"
"47026"	"~ de $1"	""	"100"	"($1=X)"
"47027"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47028"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47029"	"~ de $1"	""	"100"	"($1=X)"
"47031"	"! ~ payée par $1 à $2 pour $3 d’un montant $4"	""	"100"	"($1=X,$2=Y,$3=Z,$4=W)"
"47032"	"! ~ prélevée sur $1 payée par $2 à $3"	""	"90"	"($1=Z,$2=X,$3=Y)"
"47033"	"! ~ sur $1 payé par $2 à $3"	""	"90"	"($1=Z,$2=X,$3=Y)"
"47034"	"~"	""	"100"	"()"
"47035"	"$1 ~"	"vagit"	"100"	"($1=X)"
"47036"	"~ de $1"	""	"100"	"($1=X)"
"47037"	"$1 qui est ~"	""	"100"	"($1=X)"
"47039"	"! ~ $1 de $2"	""	"90"	"($1=X,$2=Y)"
"47040"	"$1 ~"	""	"100"	"($1=X)"
"47041"	"! ~ $1, fournie par $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47042"	"~"	""	"100"	"()"
"47043"	"~"	""	"100"	"()"
"47044"	"~"	""	"100"	"()"
"47045"	"~ destinée à être consommée par $1"	""	"100"	"($1=X)"
"47046"	"~ produit par $1"	""	"100"	"($1=X)"
"47047"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47048"	"~ de $1"	""	"100"	"($1=X)"
"47049"	"~ de $1"	""	"100"	"($1=X)"
"47056"	"! $1 ~ à cause de $2"	" n’a plus que ses yeux pour pleurer"	"90"	"($1=X,$2=Y)"
"47059"	"~ de $1"	""	"90"	"($1=X)"
"47060"	"~ de $1"	""	"100"	"($1=X)"
"47061"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47062"	"$1 ~à $2"	" fait pièce "	"100"	"($1=X,$2=Y)"
"47063"	"$1 ~ à $2"	" rend la monnaie de sa pièce"	"100"	"($1=X,$2=Y)"
"47064"	"$1 qui est ~"	""	"100"	"($1=X)"
"47065"	"$1 ~à $2"	" donne la pièce "	"100"	"($1=X,$2=Y)"
"47066"	"$1 ~"	""	"100"	"($1=X)"
"47068"	"~ de $1"	""	"100"	"($1=X)"
"47069"	"~ de $1"	""	"100"	"($1=X)"
"47070"	"$1 qui est ~"	""	"100"	"($1=X)"
"47071"	"$1 ~"	""	"100"	"($1=X)"
"47072"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47073"	"$1 qui est ~"	""	"100"	"($1=X)"
"47074"	"$1, qui est un ~ de $2"	""	"90"	"($1=X,$2=Y)"
"47075"	"$1, qui est un ~ de $2"	""	"90"	"($1=X,$2=Y)"
"47076"	"$1, qui est une ~ de $2"	""	"60"	"($1=X,$2=Y)"
"47077"	"~ pratiquée par $1"	""	"100"	"($1=X)"
"47078"	"$1 qui est ~"	""	"100"	"($1=X)"
"47079"	"$1 ~ $2"	" taille en pièces "	"100"	"($1=X,$2=Y)"
"47080"	"$1 ~ $2"	" taille en pièces"	"100"	"($1=X,$2=Y)"
"47082"	"~"	""	"100"	"()"
"47083"	"~ pratiquée par $1"	""	"100"	"($1=X)"
"47084"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"47086"	"~ de $1"	""	"100"	"($1=X)"
"47087"	"~ constitué de $2 utilisé par $1"	""	"100"	"($1=X,$2=Y)"
"47089"	"$1 ~"	""	"100"	"($1=X)"
"47090"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"47092"	"~ constitué de $2, utilisée par $1"	""	"100"	"($1=X,$2=Y)"
"47093"	"$1 ~ $2 à l’endroit ou dans la position $3"	"remet"	"100"	"($1=X,$2=Y,$3=Z)"
"47094"	" une ~"	""	"100"	"()"
"47095"	"$1, qui est une ~ de $2"	""	"60"	"($1=X,$2=Y)"
"47096"	" une ~"	""	"100"	"()"
"47097"	"$1 ~ $2"	"lève"	"100"	"($1=X,$2=Y)"
"47098"	"~ de $1"	""	"100"	"($1=X)"
"47100"	"~ de $1"	""	"100"	"($1=X)"
"47101"	"~ de $1"	""	"100"	"($1=X)"
"47102"	"$1 qui est ~"	""	"100"	"($1=X)"
"47105"	"$1 est ~ sur $2"	""	"100"	"($1=X,$2=Y)"
"47106"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"47107"	"$1 ~ $2"	" cloue au lit "	"100"	"($1=X,$2=Y)"
"47108"	"$1 qui est ~"	""	"100"	"($1=X)"
"47109"	"$1 ~ à $2 avec $3"	" cloue le bec "	"100"	"($1=X,$2=Y,$3=Z)"
"47111"	"$1 qui est ~"	""	"100"	"($1=X)"
"47113"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"47114"	"~"	""	"100"	"()"
"47115"	"~"	""	"100"	"()"
"47117"	"$1 qui est ~"	""	"100"	"($1=X)"
"47118"	"$1 ~ $2"	" absorbe "	"100"	"($1=X,$2=Y)"
"47119"	"~ de $1"	""	"100"	"($1=X)"
"47122"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47123"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"47128"	"$1 qui est ~"	""	"100"	"($1=X)"
"47129"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47130"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47131"	"~ $1"	""	"100"	"($1=X)"
"47132"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"47133"	"$1(-)~"	""	"100"	"($1=X)"
"47137"	"~ de $1"	""	"100"	"($1=X)"
"47138"	"$1 est ~ sur $2"	""	"100"	"($1=X,$2=Y)"
"47139"	"$1 qui est ~"	""	"100"	"($1=X)"
"47140"	"$1 qui est ~"	""	"100"	"($1=X)"
"47141"	"~ de $1"	""	"100"	"($1=X)"
"47142"	"~"	""	"60"	"()"
"47144"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47145"	"$1 ~"	"s’éteint"	"100"	"($1=X)"
"47146"	"$1 est ~ à $2"	""	"100"	"($1=X,$2=Y)"
"47147"	"$1 qui est ~"	""	"100"	"($1=X)"
"47148"	"$1 ~"	""	"100"	"($1=X)"
"47149"	"$1 ~"	""	"100"	"($1=X)"
"47150"	"$1 qui est ~"	""	"100"	"($1=X)"
"47151"	"$1 qui est ~"	""	"100"	"($1=X)"
"47152"	"$1 qui est ~"	""	"100"	"($1=X)"
"47153"	"$1 qui est ~"	""	"100"	"($1=X)"
"47154"	"$1 ~"	""	"100"	"($1=X)"
"47156"	"~ de $1"	""	"100"	"($1=X)"
"47157"	"~ utilisé par $1"	""	"100"	"($1=X)"
"47158"	"~ constituée des $1"	""	"90"	"($1=X)"
"47159"	"~ utilisé par $1"	""	"100"	"($1=X)"
"47161"	"~ utilisée par $1"	""	"90"	"($1=X)"
"47163"	"$1 qui est ~"	""	"100"	"($1=X)"
"47165"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47166"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47167"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47168"	"~"	""	"100"	"()"
"47170"	"~ qui sert à $1 pour diffuser $2"	""	"100"	"($1=X,$2=Y)"
"47171"	"! ~ associée par $1 à $2"	""	"60"	"($1=X,$2=Y)"
"47172"	"$1 ~"	" se couche "	"100"	"($1=X)"
"47174"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47175"	"$1 ~"	"tourne"	"100"	"($1=X)"
"47176"	"$1 qui est ~"	""	"100"	"($1=X)"
"47178"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47184"	"~ de $1 de/envers $2"	""	"100"	"($1=X,$2=Y)"
"47186"	"$1 qui est ~"	""	"100"	"($1=X)"
"47187"	"$1 qui est ~"	""	"100"	"($1=X)"
"47188"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47189"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47191"	"$1 qui est ~"	""	"100"	"($1=X)"
"47192"	"$1 ~de $2"	" achève "	"100"	"($1=X,$2=Y)"
"47193"	"~ de $1"	""	"100"	"($1=X)"
"47194"	"~ de $1"	""	"100"	"($1=X)"
"47195"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47196"	"$1 ~"	""	"100"	"($1=X)"
"47198"	"~ auquel participe $1"	""	"100"	"($1=X)"
"47199"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47200"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47201"	"~ de $1 à propos de$2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47202"	"~ de $1 à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47204"	"$1 ~"	" pousse"	"100"	"($1=X)"
"47205"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47206"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47207"	"! $1 ~ vers $2"	"pousse"	"100"	"($1=X,$2=Y)"
"47208"	"$1 ~"	"pousse"	"100"	"($1=X)"
"47209"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47210"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47211"	"$1 ~ $2"	"charrie"	"100"	"($1=X,$2=Y)"
"47212"	"$1 ~"	"charrie"	"100"	"($1=X)"
"47213"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47214"	"$1 ~"	" pousse"	"100"	"($1=X)"
"47215"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"47216"	"~ de $1"	""	"100"	"($1=X)"
"47217"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"47218"	"$1 qui est ~"	""	"100"	"($1=X)"
"47219"	"~, $1"	""	"100"	"($1=X)"
"47220"	"~de $1à propos de $2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47221"	"~ utilisé par $1"	""	"100"	"($1=X)"
"47223"	"! $1 ~de $2"	" change "	"100"	"($1=X,$2=Y)"
"47224"	"$1 ~ $2"	"tourne"	"100"	"($1=X,$2=Y)"
"47225"	"[$1] ~"	""	"100"	"($1=X)"
"47227"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47228"	"$1 ~ $2"	" ferme "	"100"	"($1=X,$2=Y)"
"47229"	"$1 ~ $2"	" ferme "	"100"	"($1=X,$2=Y)"
"47230"	"~ produit par $1"	""	"100"	"($1=X)"
"47231"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47233"	"$1 qui est ~"	""	"100"	"($1=X)"
"47236"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47237"	"~ de $1"	""	"100"	"($1=X)"
"47238"	"~ de $1"	""	"100"	"($1=X)"
"47239"	"~ de $1"	""	"100"	"($1=X)"
"47240"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47241"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47242"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47243"	"~ de $1"	""	"100"	"($1=X)"
"47244"	"~ de $1"	""	"100"	"($1=X)"
"47246"	"! $1 ~ à $2"	" monte "	"100"	"($1=X,$2=Y)"
"47247"	"$1 ~ $2"	" chevauche "	"100"	"($1=X,$2=Y)"
"47248"	"$1 ~"	" trotte "	"100"	"($1=X)"
"47249"	"~ auquel ont pris part les $1"	""	"100"	"($1=X)"
"47250"	"~ de $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"47251"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47252"	"$1 qui est ~"	""	"100"	"($1=X)"
"47253"	"$1 qui est ~"	""	"100"	"($1=X)"
"47254"	"$1 ~"	""	"100"	"($1=X)"
"47255"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47256"	"~ où $1 abrite $2"	""	"100"	"($1=X,$2=Y)"
"47258"	"~ où $1 abrite $2"	""	"100"	"($1=X,$2=Y)"
"47261"	"~ produit par $1"	""	"100"	"($1=X)"
"47262"	"~ de $1"	""	"100"	"($1=X)"
"47263"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"47264"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47265"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47266"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47267"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47268"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47269"	"$1, qui est la ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47272"	"~ de $1"	""	"100"	"($1=X)"
"47273"	"~ de $1"	""	"100"	"($1=X)"
"47277"	"! $1 ~ à cause de $2"	" explose"	"100"	"($1=X,$2=Y)"
"47281"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47282"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47283"	"$1 ~"	""	"100"	"($1=X)"
"47284"	"~ $1"	""	"100"	"($1=X)"
"47285"	"~ $1"	""	"100"	"($1=X)"
"47286"	"~ $1"	""	"100"	"($1=X)"
"47287"	"~"	""	"100"	"()"
"47288"	"~ $1"	""	"100"	"($1=X)"
"47289"	"~ $1"	""	"100"	"($1=X)"
"47290"	"~ $1"	""	"100"	"($1=X)"
"47291"	"~ de $1"	""	"100"	"($1=X)"
"47292"	"~ $1"	""	"100"	"($1=X)"
"47293"	"~ $1"	""	"100"	"($1=X)"
"47294"	"~ $1"	""	"100"	"($1=X)"
"47295"	"~ $1"	""	"100"	"($1=X)"
"47296"	"~ $1"	""	"100"	"($1=X)"
"47299"	"$1 ~ $2 avec $3"	" ferme "	"100"	"($1=X,$2=Y,$3=Z)"
"47300"	"$1 ~"	" monte sur ses grands chevaux"	"100"	"($1=X)"
"47301"	"~ de $1"	""	"100"	"($1=X)"
"47303"	"$1 ~"	""	"100"	"($1=X)"
"47304"	"! ~ de $1"	""	"90"	"($1=X)"
"47305"	"$1 ~"	" ne se trouve pas sous le sabot d’un cheval"	"100"	"($1=X)"
"47306"	"Le locuteur dit : « ~ » à propos de $1"	""	"100"	"($1=X)"
"47307"	"~ auquel ont pris part les $1"	""	"100"	"($1=X)"
"47308"	"$1 est ~ sur $2"	""	"100"	"($1=X,$2=Y)"
"47309"	"$1 ~"	""	"100"	"($1=X)"
"47310"	"$1 est ~ sur $2"	""	"100"	"($1=X,$2=Y)"
"47312"	"$1 est ~ sur $2"	""	"100"	"($1=X,$2=Y)"
"47313"	"Le locuteur dit : « ~ » à propos de $1"	""	"100"	"($1=X)"
"47314"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47315"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47316"	"~"	""	"100"	"()"
"47318"	"~"	""	"100"	"()"
"47319"	"$1 ~"	""	"100"	"($1=X)"
"47320"	"$1 ~"	""	"100"	"($1=X)"
"47321"	"~ $1"	""	"100"	"($1=X)"
"47322"	"~, $1"	""	"100"	"($1=X)"
"47323"	"~ $1"	""	"100"	"($1=X)"
"47325"	"~ de $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"47326"	"~ de $1"	""	"100"	"($1=X)"
"47327"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47332"	"~ de $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"47333"	"~"	""	"100"	"()"
"47334"	"~ $1"	""	"100"	"($1=X)"
"47335"	"~ $1"	""	"100"	"($1=X)"
"47336"	"~ $1"	""	"100"	"($1=X)"
"47337"	"! $1 ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47338"	"~, $1"	""	"100"	"($1=X)"
"47339"	"~, $1"	"Au contraire"	"100"	"($1=X)"
"47340"	"$1 ~"	""	"100"	"($1=X)"
"47341"	"$1 ~"	""	"100"	"($1=X)"
"47342"	"~, $1"	" Dans le temps"	"100"	"($1=X)"
"47343"	"~ $1"	""	"100"	"($1=X)"
"47344"	"$1 ~ $2 avec $3"	"menace"	"100"	"($1=X,$2=Y,$3=Z)"
"47345"	"! $1 ~ de $2"	" menace "	"100"	"($1=X,$2=Y)"
"47346"	"~ de $1"	""	"100"	"($1=X)"
"47347"	"~ de $1"	""	"100"	"($1=X)"
"47348"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47349"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47350"	"$1 qui est ~"	""	"100"	"($1=X)"
"47351"	"~ de $1"	""	"100"	"($1=X)"
"47353"	"~ de $1"	""	"100"	"($1=X)"
"47355"	"$1 qui est ~"	""	"100"	"($1=X)"
"47356"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47357"	"$1 ~ $2"	"dissoud"	"100"	"($1=X,$2=Y)"
"47358"	"~ où les $1 vont pour $2"	""	"100"	"($1=X,$2=Y)"
"47359"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"47360"	"! $1 ~ $2 à $3 pour $4"	"donne"	"60"	"($1=X,$2=Y,$3=Z,$4=W)"
"47361"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47362"	"~ qui sert à $1 pour manger $2"	""	"100"	"($1=X,$2=Y)"
"47364"	"~ de $1"	""	"100"	"($1=X)"
"47365"	"~ auxquels jouent les $1"	""	"90"	"($1=X)"
"47366"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"47367"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"47368"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"47369"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"47370"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"47371"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"47372"	"~ qui sert à $1 pour envahir $2"	""	"100"	"($1=X,$2=Y)"
"47373"	"$1 ~"	""	"100"	"($1=X)"
"47374"	"~ utilisé par $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"47375"	"~ utilisé par $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"47377"	"$1 qui est ~"	""	"100"	"($1=X)"
"47378"	"$1 qui est ~"	""	"100"	"($1=X)"
"47380"	"~ de $1"	""	"100"	"($1=X)"
"47381"	"~ de $1"	""	"100"	"($1=X)"
"47382"	"~ de $1"	""	"100"	"($1=X)"
"47383"	"~ de $1"	""	"100"	"($1=X)"
"47384"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"47385"	"$1 ~"	""	"100"	"($1=X)"
"47386"	"! ~ pratiqué par $1et$2"	""	"100"	"($1=X,$2=Y)"
"47387"	"~ constitué de $1 et $2"	""	"100"	"($1=X,$2=Y)"
"47388"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"47389"	"~ $1"	""	"100"	"($1=X)"
"47390"	"~"	""	"60"	"()"
"47391"	"~ constitué de $1 et $2"	""	"100"	"($1=X,$2=Y)"
"47392"	"~ de $1"	""	"100"	"($1=X)"
"47395"	"~ de $1"	""	"100"	"($1=X)"
"47396"	"~ de $1"	""	"100"	"($1=X)"
"47399"	"$1 ~ $2 sur $3"	"installe"	"100"	"($1=X,$2=Y,$3=Z)"
"47401"	"$1 ~ $2"	" active "	"100"	"($1=X,$2=Y)"
"47402"	"$1 ~ $2"	"supprime"	"100"	"($1=X,$2=Y)"
"47403"	"$1 ~"	""	"100"	"($1=X)"
"47404"	"$1 ~ à $2"	"arrive"	"100"	"($1=X,$2=Y)"
"47405"	"$1 ~"	" arrive "	"100"	"($1=X)"
"47411"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"47412"	"Le locuteur dit : « ~ » à propos de $1"	""	"100"	"($1=X)"
"47413"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"47414"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"47415"	"~ qui sert à $1 pour aller à $2"	""	"100"	"($1=X,$2=Y)"
"47417"	"~ de $1"	""	"100"	"($1=X)"
"47418"	"$1 ~"	"se recouche"	"100"	"($1=X)"
"47419"	"$1 ~ $2"	"recouche"	"100"	"($1=X,$2=Y)"
"47420"	"~ de $1"	""	"100"	"($1=X)"
"47421"	"$1 qui est ~"	""	"100"	"($1=X)"
"47422"	"! $1 est ~ du fait $2"	""	"100"	"($1=X,$2=Y)"
"47423"	"$1 ~"	""	"100"	"($1=X)"
"47424"	"$1 qui est ~"	""	"100"	"($1=X)"
"47425"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47426"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47427"	"$1 ~"	""	"100"	"($1=X)"
"47428"	"~ où vivent les $1"	""	"100"	"($1=X)"
"47431"	"$1 ~ pour $2"	"se passionne "	"100"	"($1=X,$2=Y)"
"47432"	"$1 qui est ~"	""	"100"	"($1=X)"
"47433"	"$1 qui est ~"	""	"100"	"($1=X)"
"47435"	"$1 ~"	"se relève"	"100"	"($1=X)"
"47436"	"~"	""	"100"	"()"
"47437"	"$1 qui est ~"	""	"100"	"($1=X)"
"47438"	"$1 qui est ~"	""	"100"	"($1=X)"
"47441"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47442"	"~"	""	"100"	"()"
"47443"	"~ de $1"	""	"100"	"($1=X)"
"47445"	"~ au moyen de laquelle $1 communique $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47446"	"~ de $1"	""	"100"	"($1=X)"
"47447"	"~ au moyen de laquelle $1 communique $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47448"	"$1 qui est ~"	""	"100"	"($1=X)"
"47449"	"~ sur $1"	""	"100"	"($1=X)"
"47450"	"~ sur $1"	""	"100"	"($1=X)"
"47451"	"[un] ~"	""	"60"	"()"
"47452"	"~"	""	"100"	"()"
"47453"	"~ $1"	""	"100"	"($1=X)"
"47454"	"$1 qui est ~"	""	"100"	"($1=X)"
"47455"	"$1 qui est ~"	""	"100"	"($1=X)"
"47456"	"$1 qui est ~"	""	"100"	"($1=X)"
"47457"	"$1 ~ $2 de $3"	"guérit"	"100"	"($1=Z,$2=X,$3=Y)"
"47458"	"~ de $1"	""	"100"	"($1=X)"
"47459"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"47460"	"$1 qui est ~"	""	"100"	"($1=X)"
"47461"	"~ utilisée par $1"	""	"90"	"($1=X)"
"47462"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47463"	"$1 qui est ~"	""	"100"	"($1=X)"
"47464"	"$1 qui est ~"	""	"100"	"($1=X)"
"47465"	"~ pratiqué par $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"47466"	"~ de $1à propos de$2 destiné à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47467"	"~ qui sert à $1"	""	"90"	"($1=X)"
"47468"	"~ utilisée par $1"	""	"100"	"($1=X)"
"47469"	"~ utilisée par $1"	""	"90"	"($1=X)"
"47470"	"~ utilisée par $1"	""	"90"	"($1=X)"
"47472"	"~ pratiqué par $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"47474"	"~ qui sert à $1 pour déposer $2"	""	"100"	"($1=X,$2=Y)"
"47475"	"~ qui sert à $1 pour déposer $2"	""	"100"	"($1=X,$2=Y)"
"47476"	"! ~ de la personne $1 dans laquelle $2 met $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47477"	"$1 ~"	""	"100"	"($1=X)"
"47478"	"~ utilisé par $1"	""	"100"	"($1=X)"
"47479"	"~ utilisée par $1"	""	"100"	"($1=X)"
"47480"	"~"	""	"100"	"()"
"47481"	"$1 qui est ~"	""	"100"	"($1=X)"
"47482"	"~ $1"	""	"100"	"($1=X)"
"47483"	"! $1 est ~ dans $2"	""	"100"	"($1=X,$2=Y)"
"47484"	"$1 qui est ~"	""	"100"	"($1=X)"
"47485"	"$1 est ~ envers $2"	""	"100"	"($1=X,$2=Y)"
"47486"	"~ $1"	""	"100"	"($1=X)"
"47487"	"~ $1"	""	"100"	"($1=X)"
"47488"	"! ~ de $1 pour  $2"	""	"100"	"($1=X,$2=Y)"
"47490"	"~ de $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"47491"	"$1 qui est ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"47492"	"~ qui sert à $1 pour fixer $2 sur $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47493"	"$1 ~"	""	"100"	"($1=X)"
"47494"	"~ qui sert à $1 pour fixer $2 sur $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"47495"	"$1 qui est ~"	""	"100"	"($1=X)"
"47498"	"$1, qui est une ~"	""	"100"	"($1=X)"
"47499"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47501"	"~"	""	"100"	"()"
"47502"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47504"	"~ destinée à être consommée par $1"	""	"100"	"($1=X)"
"47505"	"$1 ~ $2"	"avale"	"100"	"($1=X,$2=Y)"
"47506"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"47507"	"$1 qui est ~"	""	"100"	"($1=X)"
"47509"	"! $1 ~ dans $2"	"avance"	"100"	"($1=X,$2=Y)"
"47510"	"$1 ~"	""	"100"	"($1=X)"
"47511"	"$1 ~"	""	"100"	"($1=X)"
"47512"	"$1 ~"	""	"100"	"($1=X)"
"47513"	"$1 ~"	""	"100"	"($1=X)"
"47514"	"$1 ~"	""	"100"	"($1=X)"
"47515"	"~ de $1"	""	"100"	"($1=X)"
"47516"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"47517"	"~ qui sert à $1"	""	"100"	"($1=X)"
"47518"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"47519"	"$1 ~"	""	"100"	"($1=X)"
"47520"	"~ $1"	""	"100"	"($1=X)"
"47521"	"~, $1"	"honnêtement"	"100"	"($1=X)"
"47522"	"~ de $1"	""	"100"	"($1=X)"
"47524"	"~ de $1"	""	"100"	"($1=X)"
"47526"	"~ de $1"	""	"100"	"($1=X)"
"47527"	"~ qui sert à $1 pour manger $2"	""	"100"	"($1=X,$2=Y)"
"47528"	"~ de $1"	""	"100"	"($1=X)"
"47529"	"~ qui sert à $1 pour recevoir $2"	""	"100"	"($1=X,$2=Y)"
"47530"	"$1 ~ $2 dans $3"	"ramasse "	"100"	"($1=X,$2=Y,$3=Z)"
"47531"	"$1 ~ $2"	"relève"	"100"	"($1=X,$2=Y)"
"47532"	"~ $1"	""	"100"	"($1=X)"
"47533"	"~ de $1"	""	"100"	"($1=X)"
"47535"	"$1 ~"	""	"100"	"($1=X)"
"47536"	"$1 ~"	" met le poing sur la table"	"100"	"($1=X)"
"47537"	"$1 ~"	" frappe du poing sur la table "	"100"	"($1=X)"
"47538"	"$1 ~"	" tape du poing sur la table"	"100"	"($1=X)"
"47539"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"47540"	"$1, qui est un ~"	""	"100"	"($1=X)"
"47541"	"~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"47542"	"$1 ~ $2 à $3"	"rebat"	"100"	"($1=X,$2=Y,$3=Z)"
"47543"	"~"	""	"60"	"()"
"47547"	"! ~ par $1 de $2 dans $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
