"id"	"entry"	"lexnum"	"status"	"%"
"30083"	"26598"	"III"	"2"	"100"
"30087"	"27277"	"II.a"	"2"	"100"
"30088"	"26455"	"II"	"2"	"100"
"30089"	"29309"	"I.2"	"2"	"100"
"30090"	"26395"	"II.3"	"2"	"100"
"30091"	"26605"	"III"	"2"	"100"
"30092"	"26605"	"IV"	"2"	"100"
"30093"	"26606"	"II"	"2"	"100"
"30094"	"26606"	"III"	"2"	"100"
"30095"	"26608"	"II"	"2"	"100"
"30097"	"26435"	"II"	"2"	"100"
"30098"	"26337"	"II"	"2"	"100"
"30099"	"26610"	"II"	"2"	"100"
"30101"	"26421"	"II"	"2"	"100"
"30102"	"26420"	"IV.2"	"2"	"100"
"30105"	"26612"	"II"	"2"	"100"
"30106"	"26612"	"III"	"2"	"100"
"30108"	"26612"	"IV"	"2"	"100"
"30109"	"26410"	"I"	"2"	"100"
"30110"	"26884"	"2"	"2"	"100"
"30111"	"26622"	"II.1"	"2"	"100"
"30112"	"26623"	"I.1"	"2"	"100"
"30113"	"26623"	"III"	"2"	"100"
"30116"	"26626"	"I.b"	"2"	"100"
"30117"	"26626"	"II"	"2"	"100"
"30118"	"26626"	"III"	"2"	"100"
"30119"	"26649"	"II"	"2"	"100"
"30120"	"26866"	"II"	"2"	"100"
"30123"	"26651"	"II"	"2"	"100"
"30124"	"26656"	"VI.2a"	"2"	"100"
"30126"	"26666"	"II.2"	"2"	"100"
"30127"	"26671"	"b"	"2"	"100"
"30128"	"26193"	"2"	"2"	"100"
"30129"	"26204"	"2"	"2"	"100"
"30130"	"32985"	""	"2"	"100"
"30131"	"27161"	"II"	"2"	"100"
"30135"	"26324"	"I.1b"	"2"	"100"
"30139"	"26324"	"III.2"	"2"	"100"
"30141"	"26865"	"III.2"	"2"	"100"
"30142"	"27562"	"IV.2"	"2"	"100"
"30145"	"29908"	"I.1a"	"2"	"100"
"30146"	"29909"	"I.a"	"2"	"100"
"30147"	"29910"	""	"2"	"100"
"30148"	"29911"	""	"2"	"100"
"30149"	"29912"	""	"2"	"100"
"30150"	"29913"	""	"2"	"100"
"30151"	"29914"	"a"	"2"	"100"
"30152"	"29915"	"a"	"2"	"100"
"30153"	"26220"	"II"	"2"	"100"
"30154"	"29916"	"I.2"	"2"	"100"
"30156"	"26573"	"II"	"2"	"100"
"30157"	"26573"	"III.1"	"2"	"100"
"30160"	"26552"	"II"	"2"	"100"
"30162"	"26593"	"II.2"	"2"	"100"
"30163"	"27901"	""	"2"	"100"
"30165"	"26725"	"III"	"2"	"100"
"30166"	"26725"	"II"	"2"	"100"
"30168"	"29918"	"2"	"2"	"100"
"30171"	"29919"	""	"2"	"100"
"30173"	"29921"	"I"	"2"	"100"
"30174"	"29922"	"I.1"	"2"	"100"
"30176"	"28463"	"I.2"	"1"	"100"
"30178"	"28217"	"II"	"2"	"100"
"30179"	"28241"	"2"	"2"	"100"
"30180"	"28242"	"II.2"	"2"	"100"
"30183"	"28463"	"II.a"	"2"	"100"
"30184"	"26676"	"V.2"	"2"	"100"
"30185"	"26676"	"III"	"2"	"100"
"30186"	"28270"	"I.2"	"2"	"100"
"30187"	"28463"	"II.b"	"1"	"100"
"30188"	"26682"	"I.2"	"2"	"100"
"30189"	"26690"	"II"	"2"	"100"
"30190"	"26697"	"III.2"	"2"	"100"
"30192"	"26725"	"IV.2"	"2"	"100"
"30193"	"26701"	"IV"	"2"	"100"
"30195"	"28463"	"IV.2"	"1"	"100"
"30196"	"26324"	"II.1"	"2"	"100"
"30197"	"27088"	"1b"	"2"	"100"
"30199"	"27088"	"2"	"2"	"100"
"30202"	"26324"	"II.2"	"2"	"100"
"30203"	"26704"	"II"	"2"	"100"
"30204"	"28463"	"III"	"1"	"100"
"30205"	"26710"	"III"	"2"	"100"
"30206"	"26710"	"IV"	"2"	"100"
"30208"	"26717"	"II"	"2"	"100"
"30210"	"26720"	"II.2"	"2"	"100"
"30211"	"26720"	"I"	"2"	"100"
"30212"	"26721"	"I"	"2"	"100"
"30213"	"26733"	"I.1"	"2"	"100"
"30214"	"26275"	"II.2"	"2"	"100"
"30215"	"26764"	"IV"	"2"	"100"
"30216"	"26764"	"V"	"2"	"100"
"30217"	"28564"	"2"	"2"	"100"
"30223"	"29923"	"I.1a"	"2"	"100"
"30224"	"29923"	"I.2b"	"2"	"100"
"30227"	"29923"	"I.3"	"2"	"100"
"30228"	"29922"	"II"	"2"	"100"
"30229"	"28463"	"IV.1"	"1"	"100"
"30230"	"29923"	"II"	"2"	"100"
"30231"	"29325"	"II"	"2"	"100"
"30232"	"28370"	"II"	"2"	"100"
"30233"	"28370"	"III"	"2"	"100"
"30234"	"28370"	"IV"	"2"	"100"
"30235"	"28407"	"I.2"	"2"	"100"
"30236"	"28407"	"III.2"	"2"	"100"
"30237"	"28413"	"I.2"	"2"	"100"
"30238"	"26725"	"IV.1"	"2"	"100"
"30240"	"28444"	"I.1b"	"2"	"100"
"30241"	"28448"	"II.1"	"2"	"100"
"30242"	"26572"	"I.2"	"2"	"100"
"30243"	"28452"	"II"	"2"	"100"
"30244"	"28452"	"III"	"2"	"100"
"30245"	"28454"	"1a"	"2"	"100"
"30246"	"26456"	"II"	"2"	"100"
"30247"	"26460"	"I.2"	"2"	"100"
"30248"	"41407"	""	"2"	"100"
"30249"	"41408"	""	"2"	"100"
"30250"	"26470"	"II"	"2"	"100"
"30251"	"26500"	"b"	"2"	"100"
"30255"	"26513"	"II"	"2"	"100"
"30256"	"26535"	"III"	"2"	"100"
"30259"	"26590"	"II"	"2"	"100"
"30261"	"26770"	"II"	"1"	"100"
"30262"	"26785"	"I.2a"	"2"	"100"
"30263"	"26785"	"I.2b"	"2"	"100"
"30264"	"26785"	"II"	"2"	"100"
"30265"	"26275"	"I.2"	"2"	"100"
"30267"	"26786"	"I.2"	"2"	"100"
"30268"	"26786"	"III"	"2"	"100"
"30269"	"26267"	""	"2"	"100"
"30270"	"26268"	"I"	"2"	"100"
"30271"	"26805"	"III.1"	"2"	"100"
"30272"	"29924"	"I.2"	"2"	"100"
"30273"	"26806"	"IV.1"	"2"	"100"
"30274"	"26806"	"III.1"	"2"	"100"
"30275"	"26279"	"II"	"2"	"100"
"30276"	"26806"	"II.1"	"2"	"100"
"30278"	"26809"	"I"	"2"	"100"
"30280"	"26822"	"II"	"2"	"100"
"30281"	"26824"	"I.1a"	"2"	"100"
"30282"	"26824"	"IV"	"2"	"100"
"30283"	"26824"	"V"	"2"	"100"
"30285"	"26824"	"I.2"	"2"	"100"
"30286"	"26824"	"II"	"2"	"100"
"30287"	"26824"	"III"	"2"	"100"
"30288"	"26833"	"II"	"2"	"100"
"30289"	"26833"	"I.2"	"2"	"100"
"30291"	"29658"	"II"	"1"	"100"
"30293"	"26275"	"II.1"	"2"	"100"
"30294"	"28433"	"III.1"	"2"	"100"
"30295"	"26346"	"1"	"2"	"100"
"30296"	"28643"	"II"	"2"	"100"
"30297"	"28351"	"2"	"2"	"100"
"30298"	"28383"	"2"	"2"	"100"
"30299"	"26468"	"III.2"	"2"	"100"
"30300"	"26478"	"II.2"	"2"	"100"
"30301"	"26631"	"2"	"2"	"100"
"30302"	"41514"	""	"2"	"100"
"30303"	"41516"	""	"2"	"100"
"30304"	"41515"	""	"2"	"100"
"30305"	"28231"	"2"	"2"	"100"
"30306"	"28242"	"I.2"	"2"	"100"
"30307"	"28242"	"II.3"	"2"	"100"
"30309"	"27562"	"II"	"2"	"100"
"30310"	"27562"	"III.1"	"2"	"100"
"30311"	"28263"	"I.2"	"2"	"100"
"30316"	"29873"	"IV.b"	"2"	"100"
"30317"	"29873"	"I.2"	"2"	"100"
"30320"	"26364"	"2"	"2"	"100"
"30323"	"28316"	"II"	"2"	"100"
"30324"	"28343"	"I.2a"	"2"	"100"
"30325"	"26496"	"IV.a"	"2"	"100"
"30326"	"28371"	"II"	"2"	"100"
"30327"	"28378"	"2"	"2"	"100"
"30328"	"26511"	"II.1"	"2"	"100"
"30329"	"26515"	"II"	"2"	"100"
"30330"	"27873"	"2"	"2"	"100"
"30331"	"27877"	"I"	"2"	"100"
"30332"	"28415"	"V.1"	"2"	"100"
"30333"	"28432"	"I.2"	"2"	"100"
"30334"	"26519"	"II"	"2"	"100"
"30335"	"26522"	"I.b"	"2"	"100"
"30336"	"26524"	"II"	"2"	"100"
"30337"	"26524"	"III"	"2"	"100"
"30338"	"29396"	"I.2"	"2"	"100"
"30339"	"29396"	"II"	"2"	"100"
"30341"	"26682"	"II.2"	"2"	"100"
"30342"	"26688"	"III"	"2"	"100"
"30343"	"29927"	""	"2"	"100"
"30344"	"28717"	"II"	"2"	"100"
"30350"	"26568"	"III"	"2"	"100"
"30351"	"29916"	"I.1a"	"2"	"100"
"30352"	"26701"	"II"	"2"	"100"
"30353"	"26701"	"III"	"2"	"100"
"30357"	"26702"	"II"	"2"	"100"
"30358"	"26709"	"2"	"2"	"100"
"30359"	"27653"	"I.2"	"2"	"100"
"30360"	"27658"	"2"	"2"	"100"
"30362"	"28074"	"I"	"2"	"100"
"30367"	"28257"	"II.1"	"2"	"100"
"30368"	"28257"	"I.1"	"2"	"100"
"30369"	"29873"	"IV.a"	"2"	"100"
"30374"	"28257"	"III"	"2"	"100"
"30375"	"26739"	"II"	"2"	"100"
"30377"	"26572"	"II.2"	"2"	"100"
"30378"	"26372"	"III.2"	"2"	"100"
"30379"	"29873"	"II.1"	"2"	"100"
"30380"	"26749"	"II.a"	"2"	"100"
"30381"	"26749"	"II.b"	"2"	"100"
"30382"	"29929"	"I"	"2"	"100"
"30383"	"29929"	"II.a"	"2"	"100"
"30384"	"28257"	"I.3"	"2"	"100"
"30385"	"28257"	"IV.a"	"2"	"100"
"30386"	"26622"	"II.2"	"2"	"100"
"30389"	"27495"	"I.1a"	"2"	"100"
"30390"	"27495"	"I.2"	"2"	"100"
"30391"	"27495"	"II.1"	"2"	"100"
"30392"	"26769"	"III.1"	"1"	"100"
"30393"	"28716"	"II.1"	"2"	"100"
"30394"	"28716"	"III"	"2"	"100"
"30395"	"28716"	"I.2"	"2"	"100"
"30396"	"28716"	"II.2"	"2"	"100"
"30397"	"27495"	"I.1b"	"2"	"100"
"30399"	"26670"	"II"	"2"	"100"
"30400"	"26718"	"II"	"2"	"100"
"30401"	"26718"	"III"	"2"	"100"
"30402"	"26718"	"IV"	"2"	"100"
"30403"	"26969"	"I.1b"	"2"	"100"
"30404"	"26726"	"III"	"2"	"100"
"30405"	"29918"	"1"	"2"	"100"
"30406"	"28257"	"I.2"	"2"	"100"
"30408"	"26769"	"III.2"	"1"	"100"
"30409"	"29930"	""	"2"	"100"
"30410"	"29908"	"I.1b"	"2"	"100"
"30411"	"29908"	"I.2"	"2"	"100"
"30412"	"29908"	"II.1"	"2"	"100"
"30413"	"26754"	"II"	"2"	"100"
"30414"	"28259"	"I.2"	"2"	"100"
"30415"	"28259"	"I.3"	"2"	"100"
"30416"	"28259"	"II"	"2"	"100"
"30417"	"29873"	"V"	"2"	"100"
"30418"	"28716"	"II.3"	"2"	"100"
"30419"	"28259"	"I.4"	"2"	"100"
"30420"	"29929"	"II.b"	"2"	"100"
"30421"	"26769"	"IV"	"1"	"100"
"30422"	"26324"	"I.4"	"2"	"100"
"30423"	"26725"	"V"	"2"	"100"
"30425"	"26324"	"I.3"	"2"	"100"
"30427"	"26769"	"V"	"1"	"100"
"30431"	"26324"	"IV"	"2"	"100"
"30432"	"29931"	"1"	"2"	"100"
"30433"	"29931"	"2a"	"2"	"100"
"30434"	"29931"	"2b"	"2"	"100"
"30435"	"29379"	"2"	"2"	"100"
"30436"	"28615"	"II"	"2"	"100"
"30437"	"29932"	"a"	"2"	"100"
"30438"	"29932"	"b"	"2"	"100"
"30439"	"29934"	"I"	"2"	"100"
"30440"	"29934"	"II.a"	"2"	"100"
"30441"	"29934"	"II.b"	"2"	"100"
"30442"	"28672"	"IV"	"2"	"100"
"30443"	"28672"	"II.1"	"2"	"100"
"30444"	"28672"	"III.1"	"2"	"100"
"30445"	"29935"	"I.a"	"2"	"100"
"30446"	"29935"	"I.b"	"2"	"100"
"30447"	"29935"	"II.1"	"2"	"100"
"30448"	"29935"	"II.2"	"2"	"100"
"30449"	"29936"	"1"	"2"	"100"
"30450"	"28672"	"II.2"	"2"	"100"
"30451"	"28672"	"V"	"2"	"100"
"30452"	"26441"	"I.1"	"2"	"100"
"30453"	"29938"	"I.1"	"2"	"100"
"30454"	"29938"	"I.2"	"2"	"100"
"30455"	"26441"	"I.2"	"2"	"100"
"30456"	"29938"	"II.1"	"2"	"100"
"30457"	"29939"	"I"	"2"	"100"
"30458"	"29939"	"II.a"	"2"	"100"
"30459"	"29939"	"II.b"	"2"	"100"
"30460"	"29940"	"I.1"	"2"	"100"
"30461"	"29940"	"I.2"	"2"	"100"
"30462"	"29940"	"II"	"2"	"100"
"30463"	"29941"	"I.1"	"2"	"100"
"30464"	"29941"	"I.3a"	"2"	"100"
"30465"	"29941"	"I.3b"	"2"	"100"
"30466"	"26441"	"II"	"2"	"100"
"30467"	"26668"	"II.1"	"2"	"100"
"30468"	"26442"	"I"	"2"	"100"
"30469"	"26668"	"II.2"	"2"	"100"
"30470"	"26442"	"II"	"2"	"100"
"30472"	"26443"	"I"	"2"	"100"
"30473"	"26443"	"II"	"2"	"100"
"30474"	"29941"	"I.4a"	"2"	"100"
"30475"	"29941"	"I.4b"	"2"	"100"
"30476"	"29941"	"I.5"	"2"	"100"
"30477"	"29941"	"I.2"	"2"	"100"
"30478"	"29941"	"II"	"2"	"100"
"30479"	"29942"	""	"2"	"100"
"30480"	"29943"	""	"2"	"100"
"30481"	"29944"	""	"2"	"100"
"30482"	"29945"	"I"	"2"	"100"
"30483"	"29938"	"II.2"	"2"	"100"
"30484"	"29946"	""	"2"	"100"
"30485"	"29947"	"I.1"	"2"	"100"
"30486"	"29947"	"I.2"	"2"	"100"
"30487"	"29947"	"II"	"2"	"100"
"30488"	"29947"	"III.1"	"2"	"100"
"30489"	"29948"	""	"2"	"100"
"30490"	"29949"	""	"2"	"100"
"30491"	"28719"	"II.2a"	"2"	"100"
"30492"	"28719"	"II.2b"	"2"	"100"
"30493"	"28719"	"III"	"2"	"100"
"30494"	"29950"	""	"2"	"100"
"30495"	"29951"	""	"2"	"100"
"30496"	"29952"	"II"	"2"	"100"
"30497"	"29953"	"1"	"2"	"100"
"30498"	"29953"	"2"	"2"	"100"
"30499"	"26677"	"I.2"	"2"	"100"
"30500"	"26459"	"I"	"2"	"100"
"30501"	"26677"	"II"	"2"	"100"
"30502"	"26459"	"II.1"	"2"	"100"
"30503"	"29954"	""	"2"	"100"
"30504"	"29955"	"a"	"2"	"100"
"30505"	"29955"	"b"	"2"	"100"
"30506"	"29945"	"II"	"2"	"100"
"30507"	"29956"	"I"	"2"	"100"
"30508"	"29956"	"II"	"2"	"100"
"30509"	"29957"	"I"	"2"	"100"
"30510"	"29957"	"II"	"2"	"100"
"30511"	"26168"	"II.1"	"2"	"100"
"30512"	"26168"	"II.2"	"2"	"100"
"30513"	"26168"	"II.3"	"2"	"100"
"30514"	"29958"	""	"2"	"100"
"30515"	"27495"	"II.2"	"2"	"100"
"30516"	"26474"	"I.1"	"2"	"100"
"30517"	"26474"	"I.2"	"2"	"100"
"30518"	"29959"	""	"2"	"100"
"30519"	"26474"	"II.1"	"2"	"100"
"30520"	"26474"	"II.2"	"2"	"100"
"30521"	"29960"	"I"	"2"	"100"
"30522"	"29960"	"II"	"2"	"100"
"30523"	"29961"	""	"2"	"100"
"30524"	"29962"	"I"	"2"	"100"
"30525"	"29962"	"II"	"2"	"100"
"30526"	"29963"	""	"2"	"100"
"30527"	"29964"	"I.1"	"2"	"100"
"30528"	"29964"	"I.2"	"2"	"100"
"30529"	"29964"	"II"	"2"	"100"
"30530"	"26190"	"I.2"	"2"	"100"
"30531"	"26190"	"I.3"	"2"	"100"
"30532"	"26190"	"II"	"2"	"100"
"30533"	"29965"	""	"2"	"100"
"30534"	"26207"	"II"	"2"	"100"
"30535"	"29966"	"II"	"2"	"100"
"30536"	"29966"	"I"	"2"	"100"
"30537"	"26237"	"I.2"	"2"	"100"
"30538"	"26237"	"I.3"	"2"	"100"
"30539"	"26502"	"I"	"2"	"100"
"30540"	"26502"	"II"	"2"	"100"
"30542"	"26503"	"III.1"	"2"	"100"
"30543"	"26503"	"III.2"	"2"	"100"
"30544"	"26503"	"III.3"	"2"	"100"
"30545"	"26503"	"II"	"2"	"100"
"30546"	"26503"	"I.1"	"2"	"100"
"30547"	"26503"	"I.2"	"2"	"100"
"30548"	"29967"	"I"	"2"	"100"
"30550"	"29967"	"II"	"2"	"100"
"30551"	"29967"	"III"	"2"	"100"
"30552"	"29968"	""	"2"	"100"
"30553"	"29969"	"II"	"2"	"100"
"30554"	"29970"	"I.a"	"1"	"100"
"30555"	"29970"	"III"	"1"	"100"
"30556"	"29971"	"1"	"2"	"100"
"30557"	"29971"	"2"	"2"	"100"
"30558"	"29971"	"3"	"2"	"100"
"30559"	"26748"	"II.2"	"2"	"100"
"30560"	"26748"	"III"	"2"	"100"
"30561"	"29972"	""	"2"	"100"
"30562"	"29973"	""	"2"	"100"
"30563"	"27259"	"II.1"	"2"	"100"
"30564"	"29974"	"1"	"2"	"100"
"30565"	"29974"	"2"	"2"	"100"
"30566"	"29412"	"I.2"	"2"	"100"
"30567"	"29412"	"II"	"2"	"100"
"30568"	"29412"	"III"	"2"	"100"
"30569"	"29975"	"1"	"2"	"100"
"30570"	"29975"	"2"	"2"	"100"
"30571"	"29976"	"I.b"	"1"	"100"
"30572"	"29977"	""	"2"	"100"
"30573"	"29978"	""	"2"	"100"
"30574"	"29979"	"I.1"	"2"	"100"
"30575"	"29979"	"I.2"	"2"	"100"
"30576"	"29979"	"II"	"2"	"100"
"30577"	"29979"	"III"	"2"	"100"
"30578"	"29980"	""	"2"	"100"
"30579"	"29981"	"1"	"2"	"100"
"30580"	"29981"	"2"	"2"	"100"
"30581"	"29982"	"1"	"2"	"100"
"30582"	"29982"	"2"	"2"	"100"
"30583"	"29983"	""	"2"	"100"
"30584"	"29415"	"I.1a"	"2"	"100"
"30585"	"29415"	"I.1b"	"2"	"100"
"30586"	"29415"	"III"	"2"	"100"
"30587"	"27091"	"2"	"2"	"100"
"30588"	"26772"	"II"	"2"	"100"
"30589"	"29984"	"2"	"2"	"100"
"30590"	"26793"	"I.2"	"2"	"100"
"30591"	"26793"	"I.3"	"2"	"100"
"30592"	"26793"	"III.1"	"2"	"100"
"30593"	"26793"	"III.2"	"2"	"100"
"30594"	"26793"	"IV"	"2"	"100"
"30595"	"29985"	"1"	"2"	"100"
"30596"	"29986"	""	"2"	"100"
"30597"	"29985"	"2"	"2"	"100"
"30598"	"29987"	""	"2"	"100"
"30599"	"29988"	""	"2"	"100"
"30600"	"29989"	""	"2"	"100"
"30601"	"29990"	"1"	"2"	"100"
"30602"	"26312"	"2"	"2"	"100"
"30603"	"29991"	""	"2"	"100"
"30604"	"29992"	""	"2"	"100"
"30605"	"29993"	""	"2"	"100"
"30606"	"29994"	""	"2"	"100"
"30607"	"29995"	""	"2"	"100"
"30608"	"26371"	"I.b"	"2"	"100"
"30609"	"29996"	"I.1"	"2"	"100"
"30610"	"29997"	""	"2"	"100"
"30611"	"29998"	""	"2"	"100"
"30612"	"29999"	""	"2"	"100"
"30613"	"30000"	"1"	"2"	"100"
"30614"	"30000"	"2a"	"2"	"100"
"30615"	"30000"	"2b"	"2"	"100"
"30616"	"30000"	"2c"	"2"	"100"
"30617"	"30001"	"1"	"2"	"100"
"30618"	"30001"	"2"	"2"	"100"
"30619"	"30002"	""	"2"	"100"
"30620"	"30003"	""	"2"	"100"
"30621"	"30004"	""	"2"	"100"
"30622"	"28796"	"II"	"2"	"100"
"30623"	"28799"	"II.1a"	"2"	"100"
"30624"	"28799"	"II.2a"	"2"	"100"
"30625"	"28799"	"II.2b"	"2"	"100"
"30626"	"28799"	"II.3"	"2"	"100"
"30627"	"28799"	"III"	"2"	"100"
"30628"	"27123"	"1b"	"2"	"100"
"30629"	"27123"	"2"	"2"	"100"
"30630"	"28214"	"I.2"	"2"	"100"
"30631"	"28214"	"IV.1"	"2"	"100"
"30632"	"28214"	"III"	"2"	"100"
"30633"	"28214"	"IV.2"	"2"	"100"
"30634"	"30005"	"I"	"2"	"100"
"30635"	"30005"	"II"	"2"	"100"
"30636"	"28808"	"II.1"	"2"	"100"
"30637"	"28808"	"II.2"	"2"	"100"
"30638"	"30006"	"I"	"2"	"100"
"30639"	"30006"	"II"	"2"	"100"
"30640"	"30007"	"I"	"2"	"100"
"30641"	"30007"	"II"	"2"	"100"
"30642"	"30007"	"III"	"2"	"100"
"30643"	"30008"	""	"2"	"100"
"30644"	"30009"	""	"2"	"100"
"30645"	"28814"	"III.2"	"2"	"100"
"30646"	"30010"	"I"	"2"	"100"
"30647"	"30010"	"II"	"2"	"100"
"30648"	"30010"	"III.1"	"2"	"100"
"30649"	"30010"	"III.2"	"2"	"100"
"30650"	"26774"	"II"	"2"	"100"
"30651"	"26774"	"III"	"2"	"100"
"30652"	"30011"	"II.1"	"2"	"100"
"30653"	"30011"	"II.2"	"2"	"100"
"30654"	"30011"	"II.3"	"2"	"100"
"30655"	"30011"	"I"	"2"	"100"
"30656"	"30012"	""	"2"	"100"
"30657"	"26798"	"2"	"2"	"100"
"30658"	"30013"	""	"2"	"100"
"30659"	"29474"	"I.2"	"2"	"100"
"30660"	"29474"	"II"	"2"	"100"
"30661"	"30014"	""	"2"	"100"
"30662"	"30015"	""	"2"	"100"
"30663"	"30016"	"I"	"2"	"100"
"30664"	"30016"	"II.1"	"2"	"100"
"30665"	"30016"	"II.2"	"2"	"100"
"30666"	"27489"	"II"	"2"	"100"
"30667"	"30017"	"a"	"2"	"100"
"30668"	"30017"	"b"	"2"	"100"
"30669"	"28643"	"III"	"2"	"100"
"30671"	"27880"	"2"	"2"	"100"
"30672"	"30018"	"a"	"2"	"100"
"30673"	"30018"	"b"	"2"	"100"
"30674"	"30019"	"I.a"	"2"	"100"
"30675"	"30019"	"I.b"	"2"	"100"
"30676"	"30019"	"II"	"2"	"100"
"30677"	"30019"	"III"	"2"	"100"
"30678"	"30020"	""	"2"	"100"
"30679"	"28267"	"2"	"2"	"100"
"30680"	"30021"	""	"2"	"100"
"30681"	"30022"	"I"	"2"	"100"
"30682"	"30022"	"II"	"2"	"100"
"30683"	"30023"	""	"2"	"100"
"30684"	"30024"	""	"2"	"100"
"30685"	"30025"	"1"	"2"	"100"
"30686"	"30025"	"2"	"2"	"100"
"30687"	"30026"	"I"	"2"	"100"
"30688"	"30026"	"II"	"2"	"100"
"30689"	"30027"	"1"	"2"	"100"
"30690"	"30027"	"2"	"2"	"100"
"30691"	"27502"	"II"	"2"	"100"
"30692"	"30028"	""	"2"	"100"
"30693"	"26799"	"II"	"2"	"100"
"30694"	"30029"	""	"2"	"100"
"30695"	"29517"	"b"	"2"	"100"
"30696"	"30030"	"1"	"2"	"100"
"30697"	"30030"	"2"	"2"	"100"
"30698"	"30031"	""	"2"	"100"
"30699"	"27506"	"I.2"	"2"	"100"
"30700"	"27506"	"I.3"	"2"	"100"
"30701"	"27506"	"II"	"2"	"100"
"30702"	"28821"	"I.1"	"2"	"100"
"30703"	"28821"	"II"	"2"	"100"
"30704"	"28821"	"III.1"	"2"	"100"
"30705"	"28821"	"III.2"	"2"	"100"
"30706"	"28821"	"IV"	"2"	"100"
"30707"	"30032"	""	"2"	"100"
"30708"	"30033"	"I"	"2"	"100"
"30709"	"30033"	"II.1"	"2"	"100"
"30710"	"30033"	"II.2"	"2"	"100"
"30711"	"30034"	""	"2"	"100"
"30712"	"29896"	"b"	"1"	"100"
"30713"	"30035"	""	"2"	"100"
"30714"	"30036"	""	"2"	"100"
"30715"	"30037"	"1"	"2"	"100"
"30716"	"30037"	"2"	"2"	"100"
"30717"	"27507"	"II"	"2"	"100"
"30718"	"30038"	"a"	"2"	"100"
"30719"	"30038"	"b"	"2"	"100"
"30720"	"30039"	"I.1"	"2"	"100"
"30721"	"30039"	"I.2"	"2"	"100"
"30722"	"30039"	"II"	"2"	"100"
"30723"	"27560"	"II"	"2"	"100"
"30724"	"27560"	"III"	"2"	"100"
"30725"	"30040"	""	"2"	"100"
"30726"	"30041"	""	"2"	"100"
"30727"	"30042"	""	"2"	"100"
"30729"	"28355"	"II.1"	"2"	"100"
"30730"	"28355"	"II.2"	"2"	"100"
"30731"	"30043"	""	"2"	"100"
"30732"	"28064"	"II"	"2"	"100"
"30733"	"30044"	"1"	"2"	"100"
"30737"	"30044"	"2"	"2"	"100"
"30738"	"30045"	"a"	"2"	"100"
"30739"	"30045"	"b"	"2"	"100"
"30740"	"30046"	"1"	"2"	"100"
"30741"	"30046"	"2"	"2"	"100"
"30742"	"28837"	"II"	"2"	"100"
"30743"	"28837"	"III.a"	"2"	"100"
"30744"	"28837"	"III.b"	"2"	"100"
"30745"	"28080"	"I.b"	"2"	"100"
"30746"	"30047"	"1"	"2"	"100"
"30747"	"30047"	"2"	"2"	"100"
"30748"	"30048"	"I.1"	"2"	"100"
"30749"	"30048"	"I.2"	"2"	"100"
"30750"	"30048"	"II"	"2"	"100"
"30751"	"26369"	"II"	"2"	"100"
"30752"	"30049"	"I.1a"	"2"	"100"
"30753"	"30049"	"I.1b"	"2"	"100"
"30754"	"30049"	"I.2"	"2"	"100"
"30755"	"30049"	"II"	"2"	"100"
"30756"	"30050"	""	"2"	"100"
"30758"	"30051"	""	"2"	"100"
"30759"	"30052"	""	"2"	"100"
"30760"	"30053"	""	"2"	"100"
"30761"	"30054"	""	"2"	"100"
"30762"	"29923"	"I.1c"	"2"	"100"
"30763"	"28141"	"I"	"2"	"100"
"30764"	"28848"	"I.1"	"2"	"100"
"30765"	"28848"	"I.2"	"2"	"100"
"30766"	"30055"	""	"2"	"100"
"30768"	"29908"	"II.2"	"2"	"100"
"30769"	"28859"	"I.c"	"2"	"100"
"30770"	"28859"	"II.2"	"2"	"100"
"30771"	"30056"	"1"	"2"	"100"
"30772"	"30056"	"2"	"2"	"100"
"30773"	"27563"	"II.2"	"2"	"100"
"30774"	"27563"	"II.3"	"2"	"100"
"30775"	"26819"	"II"	"2"	"100"
"30776"	"26819"	"III"	"2"	"100"
"30777"	"30057"	""	"2"	"100"
"30778"	"30058"	"I.1"	"2"	"100"
"30779"	"30058"	"I.2"	"2"	"100"
"30780"	"30058"	"II"	"2"	"100"
"30781"	"30059"	"I"	"2"	"100"
"30782"	"28904"	"II"	"2"	"100"
"30784"	"28904"	"III"	"2"	"100"
"30785"	"27590"	"II"	"2"	"100"
"30786"	"30060"	"I"	"2"	"100"
"30787"	"27598"	"II"	"2"	"100"
"30788"	"27620"	"III"	"2"	"100"
"30790"	"27311"	"II"	"2"	"100"
"30791"	"27311"	"III.a"	"2"	"100"
"30792"	"27311"	"III.b"	"2"	"100"
"30793"	"27311"	"IV"	"2"	"100"
"30794"	"28906"	"II"	"2"	"100"
"30795"	"30061"	""	"2"	"100"
"30796"	"30062"	"I"	"2"	"100"
"30797"	"30060"	"II.1"	"2"	"100"
"30798"	"30060"	"II.2"	"2"	"100"
"30799"	"27605"	"2"	"2"	"100"
"30800"	"27663"	"2"	"2"	"100"
"30801"	"30063"	""	"2"	"100"
"30803"	"30064"	"I"	"2"	"100"
"30804"	"27344"	"II"	"2"	"100"
"30805"	"27344"	"III"	"2"	"100"
"30806"	"30065"	""	"2"	"100"
"30807"	"30066"	"I.1"	"2"	"100"
"30808"	"30066"	"I.2"	"2"	"100"
"30809"	"30066"	"II"	"2"	"100"
"30810"	"30066"	"III"	"2"	"100"
"30811"	"30067"	""	"2"	"100"
"30812"	"30068"	""	"2"	"100"
